iter	Passed	Remaining
0	1053	1052847
1	2056	1026249
2	3034	1008378
3	4051	1008828
4	5027	1000462
5	5889	975764
6	6854	972306
7	7791	966085
8	8729	961240
9	9623	952749
10	10562	949637
11	11489	945976
12	12377	939709
13	13225	931452
14	14117	927043
15	14957	919911
16	15821	914874
17	16734	912961
18	17580	907734
19	18545	908710
20	19458	907130
21	20367	905439
22	21235	902062
23	22111	899212
24	23015	897598
25	23911	895750
26	24805	893930
27	25701	892200
28	26591	890344
29	27433	887022
30	28308	884881
31	29190	882997
32	30009	879377
33	30955	879503
34	31758	875639
35	32642	874103
36	33406	869483
37	34204	865923
38	35092	864715
39	36045	865100
40	36946	864190
41	37815	862556
42	38769	862857
43	39614	860704
44	40451	858469
45	41297	856483
46	42158	854823
47	42971	852270
48	43886	851764
49	44824	851661
50	45798	852219
51	46666	850769
52	47569	849966
53	48477	849254
54	49270	846559
55	50085	844302
56	50930	842579
57	51764	840732
58	52958	844635
59	53896	844376
60	54865	844561
61	55728	843111
62	56661	842728
63	57520	841235
64	58386	839874
65	59251	838503
66	60092	836804
67	60898	834672
68	61829	834250
69	62749	833665
70	63646	832780
71	64574	832299
72	65429	830862
73	66430	831282
74	67234	829227
75	68111	828097
76	68989	826977
77	69778	824818
78	70694	824175
79	71638	823846
80	72521	822804
81	73383	821538
82	74286	820730
83	75132	819307
84	76124	819457
85	77027	818636
86	77871	817207
87	78789	816549
88	79685	815654
89	80499	813934
90	81481	813914
91	82485	814092
92	83336	812759
93	84272	812240
94	85096	810656
95	86055	810360
96	86860	808605
97	87656	806797
98	88525	805674
99	89437	804933
100	90206	802928
101	91109	802119
102	92087	801964
103	92902	800390
104	93692	798614
105	94643	798220
106	95397	796164
107	96173	794318
108	97161	794227
109	97977	792725
110	98788	791198
111	99548	789277
112	100363	787812
113	101271	787075
114	102203	786521
115	103094	785654
116	104092	785584
117	104924	784268
118	105684	782421
119	106628	781941
120	107494	780888
121	108262	779132
122	109110	777964
123	109908	776448
124	110671	774697
125	111596	774093
126	112509	773390
127	113422	772688
128	114244	771371
129	115179	770817
130	115916	768943
131	116729	767582
132	117550	766287
133	118415	765285
134	119215	763860
135	120094	762950
136	121000	762215
137	121889	761365
138	122730	760221
139	123628	759430
140	124397	757851
141	125179	756363
142	125922	754656
143	126802	753768
144	127637	752622
145	128579	752100
146	129368	750690
147	130170	749361
148	131115	748852
149	131956	747755
150	132830	746841
151	133668	745731
152	134482	744487
153	135192	742678
154	136048	741684
155	136809	740173
156	137651	739108
157	138458	737862
158	139366	737151
159	140140	735739
160	141171	735669
161	141982	734450
162	142899	733782
163	143675	732393
164	144426	730887
165	145324	730122
166	146075	728627
167	146940	727705
168	147738	726454
169	148625	725640
170	149558	725051
171	150376	723904
172	151261	723084
173	152040	721755
174	152819	720435
175	153606	719159
176	154424	718030
177	155322	717274
178	156274	716766
179	157232	716279
180	158102	715391
181	158886	714117
182	159811	713475
183	160595	712206
184	161341	710776
185	162092	709372
186	162961	708490
187	163925	708020
188	164709	706767
189	165566	705837
190	166443	704986
191	167315	704121
192	168139	703048
193	168969	702007
194	169725	700661
195	170537	699549
196	171500	699062
197	172360	698146
198	173305	697575
199	174060	696241
200	174926	695355
201	175777	694409
202	176643	693522
