iter	Accuracy	MultiClass
711	0.9708859624	0.07813593027
712	0.9708867522	0.07811068597
713	0.9708925043	0.07809615387
714	0.9708907588	0.07808668462
715	0.9708939832	0.07807402538
716	0.9708880338	0.07805967905
717	0.9709015831	0.07804639942
718	0.9709091299	0.07802462304
719	0.9709119727	0.07801775696
720	0.9709140361	0.0780036156
721	0.9709243885	0.07798184388
722	0.9709269383	0.07797093727
723	0.9709319298	0.0779529206
724	0.9709361438	0.07792940872
725	0.9709385306	0.07791136553
726	0.9709389155	0.07789360374
727	0.9709423094	0.07788542191
728	0.9709482289	0.07787066056
729	0.9709449805	0.07785142805
730	0.9709436369	0.07783756845
731	0.9709553791	0.07782147367
732	0.9709655058	0.07780666709
733	0.9709657884	0.07779497758
734	0.9709735875	0.07777820412
735	0.9709763179	0.07775680435
736	0.9709806153	0.0777459735
737	0.970985864	0.07773024003
738	0.9709873836	0.07770757911
739	0.9709874382	0.07770217505
740	0.9709967085	0.07768932127
741	0.9709954491	0.07767424931
742	0.9710025645	0.07766213461
743	0.9710048947	0.07764323579
744	0.9710013752	0.07763161624
745	0.9710081573	0.07761062644
746	0.9710119113	0.07759836044
747	0.9710210372	0.07758218631
748	0.9710197717	0.0775720294
749	0.9710276297	0.07755527534
750	0.9710243588	0.07754877743
751	0.9710246749	0.07754129102
752	0.9710337196	0.07752393572
753	0.9710384263	0.07751565445
754	0.9710415091	0.07750638315
755	0.9710509709	0.07748750569
756	0.971053636	0.07747803322
757	0.9710536379	0.07746066086
758	0.9710591225	0.07744726339
759	0.9710612593	0.07741657777
760	0.9710692736	0.07740657561
761	0.9710680061	0.07739126063
762	0.9710742729	0.07737789478
763	0.9710732451	0.07736687332
764	0.9710766011	0.07734129947
765	0.9710763237	0.07732725076
766	0.9710816962	0.07730816414
767	0.9710855453	0.07728514875
768	0.971080789	0.07727420245
769	0.9710862203	0.07726210221
770	0.9710892964	0.07725329984
771	0.9710901073	0.07724748719
772	0.9710888884	0.07723304602
773	0.9710909697	0.07722136785
774	0.9711008433	0.07720347848
775	0.9711088307	0.07718496929
776	0.9711151006	0.07717544154
777	0.9711125333	0.07716013784
778	0.9711251143	0.07714227194
779	0.9711317593	0.07712352099
780	0.9711306101	0.0771038853
781	0.9711315583	0.07709262574
782	0.9711433443	0.07707841563
783	0.9711399544	0.07706286395
784	0.9711436471	0.07705010442
785	0.9711465879	0.0770435482
786	0.9711508435	0.07703141152
787	0.9711539609	0.0770239994
788	0.9711533529	0.07701176487
789	0.9711543357	0.0769971089
790	0.9711619419	0.07698494009
791	0.9711687945	0.07697601215
792	0.9711720182	0.07696896665
793	0.9711744352	0.07696020413
794	0.9711759722	0.07695553981
795	0.9711753853	0.07694174345
796	0.971176629	0.07692628453
797	0.9711858483	0.07691001746
798	0.9711943117	0.07689059101
799	0.9711948872	0.07687958597
800	0.9712032322	0.07686645895
801	0.971198115	0.07685685422
802	0.971202957	0.07684560652
803	0.9712011378	0.07683127496
804	0.9712073901	0.07681947788
805	0.9712101636	0.07680365736
806	0.9712158852	0.07678503934
807	0.9712136781	0.0767772933
808	0.9712164984	0.07676871496
809	0.9712205617	0.07675860665
810	0.9712198366	0.07675045079
811	0.9712214587	0.07674038605
812	0.9712281312	0.0767357268
813	0.9712264611	0.07672943625
814	0.9712338901	0.07671151102
815	0.971233398	0.07670178598
816	0.9712384878	0.07669213851
817	0.9712444127	0.07668327011
818	0.9712526152	0.07667321889
819	0.971258487	0.07666340341
820	0.971256243	0.07665400398
821	0.971253518	0.076645632
822	0.9712630316	0.07663458003
823	0.9712621955	0.07662683931
824	0.9712612193	0.07661633214
825	0.9712619215	0.07660799388
826	0.9712652892	0.07659353176
827	0.9712617679	0.07658826546
828	0.9712652977	0.07657650346
829	0.9712706279	0.07656385928
830	0.9712699291	0.07655740244
831	0.9712749654	0.07654757989
832	0.9712776857	0.0765316642
833	0.9712776728	0.07651882322
834	0.971278945	0.07651074586
835	0.9712851324	0.07650078628
836	0.9712932554	0.07648724023
837	0.9712917394	0.07647779333
838	0.9712926569	0.07646895567
839	0.9712936356	0.07646000545
840	0.9712930579	0.07644811998
841	0.971296944	0.07643899384
842	0.9712951206	0.07642382717
843	0.971298489	0.07641004712
844	0.9713002607	0.07640229314
845	0.9713042148	0.07639192447
846	0.9713067327	0.07637434272
847	0.9713159119	0.07636237337
848	0.971317011	0.07634806356
849	0.9713188341	0.07633090248
850	0.9713181241	0.07632402786
851	0.9713203733	0.07631215309
852	0.9713262497	0.07629990944
853	0.9713215255	0.07629228268
854	0.9713263067	0.07628149288
855	0.9713292094	0.07627392513
856	0.9713287551	0.0762687626
857	0.9713299827	0.07626109892
858	0.9713270885	0.07624922913
859	0.9713371342	0.07623018467
860	0.9713422732	0.07621974938
861	0.9713385968	0.07621266055
862	0.9713461384	0.07620423592
863	0.9713521267	0.07619728173
864	0.9713466494	0.07618434959
865	0.9713526948	0.07617407176
866	0.9713531369	0.07615040673
867	0.9713570786	0.07613626775
868	0.9713606066	0.07612915708
869	0.9713602621	0.07611776114
870	0.9713680178	0.07610119501
871	0.9713723396	0.07608976808
872	0.9713730588	0.07607461012
873	0.9713748753	0.07605943664
874	0.9713749199	0.07604880407
875	0.9713821334	0.07603567159
876	0.9713871764	0.07602610886
877	0.9713866586	0.0760189295
878	0.971391709	0.07600946125
879	0.9713932507	0.07600550761
