iter	Accuracy	MultiClass
179	0.9631327684	0.1077926926
180	0.9631804705	0.107567813
181	0.9631989151	0.1072492535
182	0.9632531689	0.1070372943
183	0.9632767295	0.1067699566
184	0.9633321299	0.1065587942
185	0.9633874731	0.1063338091
186	0.9634164467	0.1061227095
187	0.9634400891	0.105843315
188	0.9634905772	0.1056056898
189	0.9635403231	0.105406739
190	0.9635871441	0.1052085576
191	0.9636295033	0.1049492385
192	0.9636677234	0.104768179
193	0.963715505	0.1045874059
194	0.9637563992	0.1044123721
195	0.9637874098	0.1042627958
196	0.9637975969	0.1040198435
197	0.9638255313	0.1038160125
198	0.9638794393	0.1036538803
199	0.9639336111	0.1034926415
200	0.9639718879	0.1033381247
201	0.9640060035	0.103185802
202	0.9640250392	0.1029784457
203	0.9640552369	0.1028257142
204	0.9640835655	0.1026119467
205	0.9641257112	0.1024544377
206	0.9641634048	0.102297954
207	0.9642116463	0.1021064206
208	0.964255271	0.10193639
209	0.9642973434	0.1018010132
210	0.9643192033	0.1016921046
211	0.9643500479	0.1014599551
212	0.9643637433	0.1013339662
213	0.964388626	0.1012103674
214	0.9644232446	0.10104405
215	0.9644738363	0.1009271032
216	0.9645199512	0.1007880733
217	0.9645380122	0.1006782482
218	0.9645696889	0.1005236778
219	0.9646218836	0.1003512565
220	0.9646581914	0.1001773697
221	0.9647016427	0.1000209738
222	0.9647265051	0.09988805232
223	0.9647754894	0.09977370794
224	0.9647996884	0.09966379265
225	0.9648196689	0.09953294067
226	0.9648597299	0.09942944645
227	0.9648794234	0.09923914565
228	0.9649072005	0.09911650158
229	0.9649359112	0.09897044239
230	0.9649614716	0.0987849362
231	0.9650114938	0.09863216085
232	0.9650474407	0.09852184176
233	0.9650878866	0.09841793098
234	0.9651055311	0.09827270792
235	0.9651525945	0.09817054315
236	0.9651824144	0.09807649557
237	0.9652155855	0.09794604837
238	0.9652483598	0.09784649561
239	0.9652678214	0.09769831536
240	0.9652940154	0.09761615789
241	0.9653187311	0.09745563003
242	0.9653513876	0.09737696953
243	0.9653949674	0.09727137198
244	0.9654164548	0.09716719492
245	0.9654226985	0.0970454195
246	0.9654742695	0.09694934183
247	0.9654884778	0.09682143494
248	0.9655212949	0.09673728763
249	0.9655524902	0.09665125222
250	0.9655756865	0.0965612442
251	0.9655894149	0.09644009398
252	0.9656222843	0.0963557935
253	0.9656449334	0.09626473628
254	0.9656726331	0.0961633059
255	0.9657023225	0.0960395094
256	0.9657484254	0.09593850169
257	0.965767646	0.09584973681
258	0.9657797233	0.09578360422
259	0.9658058017	0.09566589278
260	0.9658165078	0.09561537029
261	0.9658350196	0.09551999532
262	0.9658608258	0.09541800765
263	0.9658977658	0.09529585297
264	0.9659288586	0.09522658122
265	0.9659413234	0.09511002184
266	0.9659730555	0.09501592636
267	0.9660038286	0.0949397076
268	0.9660172081	0.09485018503
269	0.9660544265	0.09476964425
270	0.9660751298	0.09469409641
271	0.9661020878	0.0946204908
272	0.9661153674	0.09454811259
273	0.966136753	0.09450451864
274	0.9661563565	0.09443220532
275	0.9661625838	0.09433820477
276	0.9661865156	0.09420821963
277	0.9662068143	0.09409401983
278	0.9662256784	0.09401379498
279	0.9662487884	0.09393215121
280	0.966262297	0.09387028255
281	0.9662836481	0.09379064274
282	0.9663024383	0.09372358308
283	0.9663299002	0.0936665328
284	0.9663337655	0.09360345573
285	0.9663617191	0.09351927012
286	0.9663906799	0.09342471312
287	0.9664151684	0.09338223951
288	0.9664462862	0.09329707384
289	0.9664793291	0.09324140957
290	0.9664973189	0.09315649016
291	0.9665037927	0.09311115284
292	0.9665270251	0.09304741583
293	0.9665401366	0.0929634935
294	0.9665579663	0.0929047373
295	0.966581694	0.09286022789
296	0.9665999345	0.09279778804
297	0.9666243002	0.0927123811
298	0.9666387099	0.09266245976
299	0.9666672622	0.09254198816
300	0.9666993628	0.09248889517
301	0.9667183563	0.09242511583
302	0.9667370053	0.09236646686
303	0.9667489335	0.09232906426
304	0.9667574556	0.0922666334
305	0.9667790098	0.0921603315
306	0.9668026298	0.09209956319
307	0.9668178574	0.09205038133
308	0.9668301595	0.09196227712
309	0.9668536287	0.09187940117
310	0.9668626744	0.09180131843
311	0.9668751923	0.0917497726
312	0.9668889612	0.09169340235
313	0.966917504	0.09162457521
314	0.9669337203	0.09159149677
315	0.9669437485	0.09152277551
316	0.9669696553	0.09143777639
317	0.9670002345	0.09137860754
318	0.9670067202	0.0913355319
319	0.9670196983	0.09130145133
320	0.9670429065	0.0912518063
321	0.9670598019	0.0911598041
322	0.9670876617	0.09109716166
323	0.9671055281	0.09104643642
324	0.967114312	0.09101189088
325	0.9671325709	0.09098295459
326	0.967131526	0.09091721551
327	0.9671471993	0.09087431423
328	0.9671664183	0.09082859945
329	0.9671763099	0.09077738877
330	0.9671895316	0.09072036496
331	0.9672126434	0.09064376866
332	0.9672179731	0.09060232035
333	0.9672355348	0.09054307524
334	0.9672541909	0.09049458825
335	0.9672706629	0.09045276411
336	0.9672933836	0.09039688681
337	0.9673068314	0.09037221676
338	0.9673304608	0.09027540265
339	0.9673358387	0.09024083741
340	0.9673514338	0.09014666443
341	0.9673669869	0.09010782851
342	0.9673770732	0.09004234677
343	0.9673785762	0.08999866613
344	0.9673843925	0.0899622262
345	0.9673922753	0.08991203137
346	0.9674048849	0.08987453711
347	0.9674025238	0.0898011972
348	0.9674281527	0.08974951974
349	0.9674436589	0.08970876943
350	0.9674670969	0.0896481767
351	0.9674701268	0.08962412715
352	0.9674808478	0.08956885532
353	0.9674950405	0.08952707919
354	0.9675114469	0.08947523124
355	0.9675293936	0.08943201093
356	0.967552805	0.08937901638
357	0.9675725806	0.08933243166
358	0.9675804961	0.08928874504
359	0.967594655	0.08924691103
360	0.9676023059	0.08918746684
361	0.9676159525	0.0891272044
362	0.9676264179	0.08907493969
363	0.9676450158	0.0890473577
364	0.9676540374	0.08900158658
365	0.9676637059	0.08893464928
366	0.9676839035	0.08889048991
367	0.9676958068	0.0888579239
368	0.9677038309	0.08881619398
369	0.9677201453	0.08879407001
370	0.9677214045	0.08874701393
371	0.9677460013	0.08870497688
372	0.9677546197	0.08867422721
373	0.9677691854	0.08860287438
374	0.9677899057	0.08856843884
375	0.967805493	0.08849441108
376	0.9678319108	0.08843964376
377	0.9678373129	0.08839665233
378	0.9678508326	0.08835952019
379	0.9678486757	0.08831525181
380	0.9678608863	0.08825378589
381	0.9678786367	0.08822728864
382	0.9678940507	0.08817588869
383	0.9679130198	0.0881193145
384	0.9679219123	0.08809287435
385	0.9679255484	0.08802133443
386	0.9679425486	0.08799109706
387	0.9679597754	0.08795460922
388	0.9679630241	0.08793064281
389	0.9679790989	0.08789685412
390	0.9679783332	0.08786251903
391	0.9679844321	0.08783061255
392	0.9680010373	0.08776255425
393	0.9680087624	0.08772486258
394	0.9680239734	0.08765149324
395	0.9680452012	0.08761282167
396	0.9680496141	0.08755477334
397	0.9680630319	0.08752215996
398	0.9680707609	0.08750023301
399	0.9680843636	0.08747185855
400	0.9680831636	0.0874243238
401	0.9680892503	0.087394611
402	0.9680901619	0.08737429604
403	0.9681097633	0.08732930598
404	0.968116031	0.08730233258
405	0.9681304898	0.08725781186
406	0.9681473719	0.08719249091
407	0.968156881	0.08715770615
408	0.9681533693	0.08713839398
409	0.9681790004	0.08709412354
410	0.968181675	0.08705915434
411	0.9681794433	0.08704190844
412	0.9681941193	0.0870062144
413	0.9681961668	0.08697142591
414	0.9682131865	0.08693818655
415	0.9682115298	0.08690767402
416	0.9682167258	0.08687267828
417	0.9682348163	0.08683846175
418	0.9682525713	0.08681710594
419	0.9682624691	0.08678140321
420	0.9682588321	0.08674629993
421	0.9682691028	0.08671918249
422	0.9682732404	0.08669821603
423	0.9682785095	0.08663871877
424	0.9682977022	0.08657360888
425	0.9683170388	0.08651615978
426	0.9683198179	0.08647573454
427	0.9683278814	0.08644338585
428	0.96833445	0.08642250889
429	0.9683407762	0.08638449504
430	0.9683496699	0.08637121515
431	0.9683640737	0.0863379855
432	0.9683824217	0.08629090356
433	0.9683898273	0.08625831562
434	0.9683982776	0.08623680008
435	0.9684153422	0.08617607708
436	0.9684165689	0.08615531659
437	0.9684258767	0.08611539875
438	0.9684353221	0.0860825358
439	0.9684471663	0.08605290287
440	0.968452416	0.08603808708
441	0.9684586017	0.08598705268
442	0.9684668696	0.08595543911
443	0.9684779431	0.08592999374
444	0.9684802594	0.08590350911
445	0.9684844355	0.08585222259
446	0.9684877285	0.08580857683
447	0.9685000675	0.08578327611
448	0.9685090579	0.08576728252
449	0.9685234796	0.08573138254
450	0.9685338364	0.08569856284
451	0.9685327656	0.08567346619
452	0.9685454555	0.08565406188
453	0.9685501328	0.08563472571
454	0.9685490352	0.08560202105
455	0.9685649332	0.08558540785
456	0.9685839861	0.08555444391
457	0.9685854845	0.08553413607
458	0.9685911542	0.08551058064
459	0.9686061272	0.08547994869
460	0.9686142793	0.0854216961
461	0.9686072349	0.0854061094
462	0.9686119664	0.08538008253
463	0.9686262865	0.08534724168
464	0.9686342562	0.08532092755
465	0.9686424052	0.08529791713
466	0.9686444613	0.08525698591
467	0.9686606284	0.08522781348
468	0.9686669296	0.08519758877
469	0.9686692623	0.08517224707
470	0.9686834893	0.08513209801
471	0.9686955242	0.08511633563
472	0.9686990181	0.08507480188
473	0.9687074272	0.08503875291
474	0.9687199073	0.08501317201
475	0.9687280874	0.08499597781
476	0.968741881	0.08494300408
477	0.9687516763	0.08491847019
478	0.9687534482	0.0848975296
479	0.9687640652	0.08486562345
480	0.9687677538	0.08485338291
481	0.9687841903	0.08480462257
482	0.9687956221	0.08477738667
483	0.9687896731	0.08473773399
484	0.9687998025	0.08471465535
485	0.9688059831	0.08468629509
486	0.9688194676	0.08466554088
487	0.9688179239	0.08464007655
488	0.9688344467	0.08461287698
489	0.9688442548	0.08458809254
490	0.96885318	0.08456380539
491	0.968853789	0.08453248581
492	0.9688593615	0.08450128178
493	0.968866932	0.08448751966
494	0.9688693064	0.08447639288
495	0.9688778383	0.08445418214
496	0.9688891762	0.08443357975
497	0.9688977485	0.08441778314
498	0.9689048256	0.0843950473
499	0.9689154493	0.08436138936
500	0.9689273336	0.08433384386
501	0.9689319112	0.08430433302
502	0.9689391937	0.0842777774
503	0.9689417378	0.08424550745
504	0.9689415366	0.08423438723
505	0.9689494304	0.08421188474
506	0.9689580997	0.0841943084
507	0.968958622	0.08417987709
508	0.9689690977	0.08416136779
509	0.9689700399	0.08413131594
510	0.9689827396	0.08411494823
511	0.9690010731	0.08408441831
512	0.9690162948	0.08406503549
513	0.9690175177	0.0840374117
514	0.9690293346	0.08402224938
515	0.9690393225	0.08398720878
516	0.9690273586	0.0839648772
517	0.9690344325	0.08393351444
518	0.9690517359	0.08390547352
519	0.9690524755	0.08388072423
520	0.9690629826	0.08385685463
521	0.9690727518	0.08383195259
522	0.9690752835	0.08380688489
523	0.9690878885	0.08378403186
524	0.9690963147	0.08376932033
525	0.9691034109	0.08373852631
526	0.9691099051	0.08372296636
527	0.9691145022	0.08371169663
528	0.96912542	0.0836945963
529	0.9691342174	0.08366268953
530	0.9691386451	0.08364321993
531	0.9691503128	0.08361377083
532	0.9691460174	0.08359133451
533	0.9691565461	0.08356245003
534	0.9691701321	0.08353838653
535	0.9691735666	0.08350938308
536	0.9691738118	0.08349889151
537	0.9691805153	0.0834746863
538	0.9691818712	0.08345607853
539	0.9691899632	0.0834376314
540	0.9691958247	0.08339863501
541	0.9691940966	0.08338178092
542	0.9691990446	0.08336660167
543	0.9692083554	0.08334636958
544	0.9692072707	0.08331083768
545	0.9692115905	0.08327964557
546	0.969217894	0.08326760988
547	0.9692198063	0.08325649956
548	0.969230216	0.08323309036
549	0.9692418768	0.08320481067
550	0.9692459195	0.08317944759
551	0.9692461964	0.0831485698
552	0.9692539457	0.08313314712
553	0.9692550861	0.08312329931
554	0.9692640627	0.08310710826
555	0.9692728111	0.08308152413
556	0.9692674854	0.08306675638
557	0.9692724512	0.08305627971
558	0.9692847394	0.08303741679
559	0.9692825159	0.08301937027
560	0.9692884015	0.08297704697
561	0.9692973042	0.08295757506
562	0.96930574	0.08294591191
563	0.9693087265	0.08290798654
564	0.9693076403	0.08288766422
565	0.9693144806	0.08287201922
566	0.9693275018	0.08284778371
567	0.9693295995	0.08283863711
568	0.9693470445	0.08280255489
569	0.9693513658	0.082783437
570	0.9693593917	0.08276573307
571	0.9693690363	0.08273708619
572	0.9693769702	0.08272063268
573	0.9693867412	0.08269889383
574	0.9693823726	0.0826792428
575	0.9693886683	0.08266233408
576	0.9694077702	0.08263933477
577	0.9694147337	0.08261966895
578	0.9694160035	0.08260898376
579	0.9694211458	0.08258751118
580	0.9694321982	0.08256729277
581	0.9694330381	0.08255579419
582	0.9694402515	0.08253651094
583	0.9694507763	0.08251954519
584	0.9694573076	0.08249463758
585	0.9694567467	0.08248154587
586	0.9694627099	0.08246567942
587	0.9694653111	0.08244436662
588	0.9694706961	0.08243161475
589	0.9694765227	0.08241998265
590	0.9694796627	0.08239794291
591	0.9694832162	0.08236858616
592	0.9694827474	0.08234916554
593	0.9694838031	0.082339548
594	0.9694893265	0.08232513425
595	0.9694900679	0.08229861805
596	0.9694925316	0.08228334581
597	0.9694952387	0.08226423304
598	0.9695045898	0.08224225312
599	0.9695105372	0.0822237823
600	0.9695143677	0.08220802748
601	0.9695217248	0.08219482971
602	0.969518735	0.08218190124
603	0.969518833	0.08216720663
604	0.9695166966	0.08215562207
605	0.9695186741	0.08213006653
606	0.9695241491	0.08211466769
607	0.9695263482	0.08209269649
608	0.9695355608	0.08207863227
609	0.9695405579	0.08206572369
610	0.9695415283	0.08205613358
611	0.9695576005	0.08203987561
612	0.969558897	0.08202433166
613	0.9695616129	0.08200796459
614	0.9695646964	0.08199190289
615	0.9695814178	0.08197452904
616	0.9695777274	0.08195348027
617	0.9695807766	0.08194348319
618	0.9695913208	0.08192999747
619	0.9695928237	0.08191332527
620	0.9696020069	0.08189691138
621	0.9696111195	0.08187946087
622	0.9696054476	0.08185856851
623	0.9696106874	0.08184472538
624	0.9696265269	0.08182507833
625	0.9696320739	0.08181519825
626	0.9696279348	0.08180595157
627	0.9696356824	0.08177398367
628	0.9696418697	0.08174830309
629	0.9696405078	0.08173224185
630	0.969643117	0.08171021556
631	0.9696440557	0.08169082866
632	0.969645092	0.08167720165
633	0.9696501214	0.08165500763
634	0.9696558159	0.08164210166
635	0.9696542741	0.08163352866
636	0.9696609806	0.08160818531
637	0.969675933	0.08159043812
638	0.9696807724	0.08157606827
639	0.9696865005	0.08156065663
640	0.9696872027	0.08154664951
641	0.9696889909	0.08151968579
642	0.9696992956	0.08148785071
643	0.9697042543	0.0814794163
644	0.9697077174	0.08147145908
645	0.9697074047	0.08145058589
646	0.9697180786	0.08143858866
647	0.9697235468	0.08142579234
648	0.9697258524	0.08141217011
649	0.9697241683	0.08139338142
650	0.9697226189	0.08138547868
651	0.9697256646	0.08136574604
652	0.9697278551	0.08135008503
653	0.9697272919	0.08134149651
654	0.9697353099	0.08132503739
655	0.9697398413	0.08131020768
656	0.9697432594	0.08130312525
657	0.9697474353	0.0812797101
658	0.9697563499	0.08126937664
659	0.9697607305	0.08124946342
660	0.9697658843	0.08122570393
661	0.9697696097	0.08120732051
662	0.9697753612	0.08119133873
663	0.9697794799	0.08117662061
664	0.9697839146	0.08115337501
665	0.969797051	0.08112789306
666	0.9698018726	0.08110888328
667	0.9698132105	0.08109039888
668	0.969813737	0.0810792745
669	0.9698177175	0.08106403754
670	0.9698236678	0.08105127688
671	0.969833152	0.08103367502
672	0.9698315031	0.08102656452
673	0.9698368997	0.08101571932
674	0.9698470394	0.0810066065
675	0.9698481972	0.08098569653
676	0.9698516252	0.08097019934
677	0.9698623964	0.08095483199
678	0.9698635419	0.08094008775
679	0.9698684392	0.08092317288
680	0.969876513	0.08089483052
681	0.969885714	0.08087741124
682	0.9698814518	0.08086264095
683	0.969887387	0.08084926607
684	0.9698877512	0.08083025707
685	0.9698797347	0.08081491952
686	0.9698839842	0.08080311555
687	0.9698910926	0.08079674041
688	0.9698933901	0.08077806216
689	0.9698945004	0.08076931709
690	0.9698982694	0.08076025329
691	0.9699004356	0.08074437751
692	0.9699059279	0.08072770681
693	0.9699127676	0.08070594391
694	0.969922676	0.08069303368
695	0.9699218441	0.08068692881
696	0.9699229472	0.08066537035
697	0.9699263299	0.08065826438
698	0.9699386561	0.0806384364
699	0.969940126	0.08062862914
700	0.9699398494	0.08062272168
701	0.9699428499	0.08061042993
702	0.9699433683	0.08059364457
703	0.9699454554	0.08058388422
704	0.9699499862	0.08057563255
705	0.9699513258	0.0805661124
706	0.9699488171	0.08055637882
707	0.9699517581	0.08054323939
708	0.9699610629	0.08052815449
709	0.9699590394	0.08051095979
710	0.9699642809	0.08049925482
711	0.969970244	0.08048048202
712	0.9699745081	0.0804633371
713	0.9699779201	0.08045539181
714	0.9699815808	0.080447208
715	0.9699846035	0.08043036918
716	0.9699862433	0.08041847203
717	0.9699946523	0.08041145483
718	0.9699940261	0.08038767705
719	0.969996989	0.08037284698
720	0.9700010935	0.08035947223
721	0.9700053625	0.08034842847
722	0.9700085307	0.08033921994
723	0.9700136797	0.08033129705
724	0.9700175073	0.08031806797
725	0.9700140244	0.08030500097
726	0.9700271299	0.08028734766
727	0.9700306829	0.0802748086
728	0.9700294535	0.08026293579
729	0.9700372188	0.08025430634
730	0.9700353405	0.08024269579
731	0.9700404462	0.08022749893
732	0.9700408713	0.08020692955
733	0.9700457297	0.08018845489
734	0.9700550499	0.08017081585
735	0.9700591871	0.08015983774
736	0.9700611798	0.08014865226
737	0.970066437	0.08013498571
738	0.9700662118	0.08012341359
739	0.9700693971	0.08011067242
740	0.9700733963	0.08009280145
741	0.9700752852	0.0800813099
742	0.9700815683	0.08006680718
743	0.97008967	0.08005306706
744	0.9700973135	0.08004150978
745	0.9700942783	0.08002526064
746	0.970098968	0.08001579
747	0.9701042003	0.07999847017
748	0.9701096935	0.07998922183
749	0.9701094392	0.07998410696
750	0.9701105297	0.07996841034
751	0.9701115204	0.07996335521
752	0.9701123663	0.07995539468
753	0.9701147566	0.07994578562
754	0.9701162932	0.07993353188
755	0.9701195039	0.07992253752
756	0.9701209638	0.07991746231
757	0.9701256456	0.07991234443
758	0.9701200621	0.07989607051
759	0.970126993	0.07988486835
760	0.9701243675	0.07986970741
761	0.9701308643	0.07986185917
762	0.9701342207	0.07985125797
763	0.9701299632	0.07983251166
764	0.9701334427	0.07982502395
765	0.9701346008	0.0798186689
766	0.9701331232	0.07980854143
767	0.9701497032	0.079791562
768	0.9701520705	0.0797784438
769	0.9701611964	0.07976647733
770	0.9701647491	0.0797525816
771	0.9701636395	0.07974032761
772	0.9701720591	0.07972844638
773	0.9701684046	0.07972210749
774	0.9701732902	0.0797159062
775	0.9701797552	0.0797000728
776	0.9701787556	0.07968672026
777	0.9701827464	0.07967144445
778	0.9701817246	0.07966434797
779	0.9701818632	0.07964908598
780	0.970187465	0.07964000188
781	0.9701944809	0.07963380472
782	0.9701932871	0.07962083958
783	0.9701996296	0.07960402711
784	0.9702010662	0.07959067851
785	0.9702123283	0.07958087234
786	0.9702195625	0.07956971356
787	0.9702257147	0.07955961584
788	0.9702231401	0.07954967142
789	0.9702234494	0.07954073063
790	0.9702205218	0.07952923101
791	0.9702233869	0.07951714467
792	0.9702232563	0.07950744285
793	0.9702273863	0.0794948077
794	0.9702407268	0.07948000245
795	0.9702432437	0.07947468218
796	0.9702462662	0.07946781957
797	0.9702493963	0.07945099005
798	0.970251527	0.07943646169
799	0.9702573949	0.07942978776
800	0.9702546778	0.07942455286
801	0.9702595767	0.07941751118
802	0.9702614826	0.07940819458
803	0.9702580455	0.07939755154
804	0.9702618713	0.07938501986
805	0.9702612706	0.07937404235
806	0.9702622495	0.07936136376
807	0.9702668661	0.0793497096
808	0.970267834	0.07934469738
809	0.9702713631	0.07933546941
810	0.9702802568	0.07932486109
811	0.9702804164	0.07931790999
812	0.9702788552	0.0793117149
813	0.9702833207	0.07930014779
814	0.9702843061	0.07928900728
815	0.9702881551	0.0792785403
816	0.9702935256	0.07926777146
817	0.9702924063	0.07926325289
818	0.9702970483	0.07925816928
819	0.9702991758	0.07924634804
820	0.9703056711	0.07923285363
821	0.9703046277	0.07921965094
822	0.9703057144	0.07921065207
823	0.970309782	0.07919842623
824	0.9703177915	0.07918724737
825	0.9703218797	0.07917822687
826	0.9703236601	0.07916463694
827	0.9703233705	0.07915468183
828	0.9703267024	0.0791468638
829	0.9703350887	0.07913063388
830	0.9703328887	0.07912337679
831	0.9703395079	0.0791162942
832	0.970338146	0.07910776477
833	0.9703368961	0.07909854717
834	0.9703440016	0.0790926108
835	0.970344919	0.07908341773
836	0.9703550156	0.0790727131
837	0.9703535325	0.07906333124
838	0.9703580641	0.07905939186
839	0.9703581328	0.07904558567
840	0.9703643118	0.07903859224
841	0.9703651487	0.07902432042
842	0.9703651827	0.07901826562
843	0.9703716174	0.07900702915
844	0.9703738718	0.07899409013
845	0.970371923	0.07898315859
846	0.9703773705	0.07897213395
847	0.9703791608	0.07896286061
848	0.9703798513	0.07895233374
849	0.9703797077	0.07894524975
850	0.9703787545	0.07893628374
851	0.9703844975	0.07892634023
852	0.9703876973	0.07891624313
853	0.9703873019	0.07890790184
854	0.9703916511	0.07889907262
855	0.9703961841	0.0788845902
856	0.9704022947	0.07886811576
857	0.9703981574	0.07885903674
858	0.970400031	0.07884892474
859	0.9704038943	0.07883837643
860	0.9704034006	0.07882825533
861	0.9704092803	0.07881498953
862	0.970410507	0.07880210671
863	0.9704153852	0.07879082551
864	0.9704213367	0.07878148924
865	0.9704208093	0.07877339905
866	0.9704223424	0.07876234433
867	0.9704331367	0.07875153938
868	0.9704265407	0.07874426029
869	0.9704368518	0.07873607788
870	0.9704413234	0.07872812173
871	0.9704412162	0.07872417713
872	0.9704468737	0.07871595168
873	0.9704443318	0.07870258879
874	0.970449589	0.07869608143
875	0.9704462365	0.07868598292
876	0.9704514266	0.07867741285
877	0.9704542923	0.07867060532
878	0.9704583638	0.07866002408
879	0.9704702098	0.07865036425
