iter	Passed	Remaining
0	1303	1301975
1	2581	1287921
2	3932	1306786
3	5156	1284050
4	6388	1271314
5	7665	1269969
6	8895	1261942
7	10217	1266977
8	11572	1274244
9	12811	1268308
10	14078	1265753
11	15266	1256976
12	16589	1259499
13	17850	1257198
14	19150	1257549
15	20425	1256198
16	21663	1252643
17	22962	1252738
18	24266	1252942
19	25435	1246361
20	26660	1242877
21	27999	1244701
22	29322	1245556
23	30617	1245097
24	31786	1239659
25	33047	1238008
26	34217	1233109
27	35588	1235421
28	36823	1232959
29	38079	1231238
30	39217	1225874
31	40378	1221439
32	41536	1217142
33	42793	1215839
34	44058	1214768
35	45351	1214405
36	46508	1210469
37	47720	1208075
38	49035	1208283
39	50258	1206214
40	51543	1205625
41	52857	1205648
42	54124	1204589
43	55365	1202944
44	56565	1200444
45	57680	1196253
46	58918	1194671
47	60187	1193710
48	61423	1192117
49	62717	1191633
50	63901	1189075
51	65013	1185238
52	66297	1184594
53	67649	1185123
54	68973	1185094
55	70211	1183568
56	71377	1180862
57	72684	1180498
58	73843	1177744
59	75164	1177574
60	76321	1174848
61	77660	1174932
62	78826	1172394
63	79999	1169994
64	81156	1167407
65	82357	1165488
66	83681	1165297
67	84908	1163747
68	85977	1160073
69	87324	1160166
70	88604	1159346
71	89722	1156417
72	90925	1154630
73	92305	1155066
74	93447	1152520
75	94648	1150732
76	95686	1146998
77	96801	1144248
78	97980	1142280
79	99116	1139834
80	100313	1138126
81	101648	1137964
82	102805	1135813
83	103936	1133397
84	105044	1130772
85	106141	1128056
86	107200	1124987
87	108369	1123099
88	109800	1123908
89	110983	1122163
90	112077	1119539
91	113293	1118162
92	114570	1117366
93	115843	1116531
94	117111	1115645
95	118345	1114423
96	119531	1112751
97	120714	1111062
98	121873	1109171
99	123092	1107835
100	124360	1106929
101	125542	1105267
102	126681	1103236
103	127922	1102097
104	129254	1101742
105	130416	1099928
106	131659	1098804
107	132882	1097513
108	134082	1096034
109	135343	1095050
110	136458	1092894
111	137647	1091350
112	138852	1089928
113	140016	1088201
114	141115	1085975
115	142346	1084778
116	143514	1083104
117	144661	1081285
118	145862	1079871
119	146981	1077861
120	148092	1075815
121	149339	1074751
122	150416	1072481
123	151503	1070295
124	152635	1068450
125	153788	1066754
126	154806	1064142
127	155973	1062572
128	157121	1060871
129	158294	1059356
130	159382	1057274
131	160523	1055562
132	161610	1053507
133	162782	1052011
134	163876	1050021
135	165144	1049153
136	166324	1047721
137	167534	1046482
138	168736	1045192
139	169937	1043903
140	171043	1042032
141	172223	1040618
142	173440	1039431
143	174601	1037909
144	175688	1035955
145	176816	1034253
146	177994	1032851
147	179142	1031279
148	180364	1030134
149	181566	1028876
150	182732	1027416
151	183891	1025918
152	185029	1024315
153	186304	1023462
154	187444	1021877
155	188597	1020360
156	189885	1019578
157	191061	1018190
158	192321	1017246
159	193419	1015453
160	194535	1013760
161	195767	1012675
162	196981	1011494
163	198147	1010070
164	199348	1008822
165	200533	1007498
166	201602	1005600
167	202802	1004356
168	204018	1003190
169	205262	1002163
170	206521	1001205
171	207748	1000090
172	208831	998285
173	209858	996225
174	210985	994645
175	212302	993960
176	213596	993162
177	214740	991664
178	215991	990664
179	217070	988875
180	218157	987131
181	219202	985205
182	220380	983885
183	221547	982514
184	222720	981172
185	223857	979679
186	225028	978334
187	226237	977152
188	227342	975528
189	228526	974246
190	229794	973317
191	230932	971839
192	232131	970624
193	233209	968899
194	234412	967704
195	235651	966650
196	236843	965408
197	238003	964033
198	239324	963310
199	240570	962281
200	241767	961057
201	243007	959998
202	244064	958223
203	245167	956633
204	246430	955669
205	247544	954127
206	248726	952851
207	250047	952104
208	251123	950426
209	252324	949220
210	253455	947756
211	254715	946772
212	255878	945428
213	257112	944346
214	258176	942645
215	259320	941236
216	260525	940051
217	261604	938415
218	262758	937050
219	263900	935646
220	265070	934345
221	266272	933154
222	267423	931785
223	268481	930098
224	269714	929017
225	270908	927802
226	272200	926921
227	273260	925252
228	274388	923813
229	275457	922185
230	276615	920854
231	277823	919690
232	279080	918688
233	280384	917841
234	281498	916368
235	282677	915109
236	283776	913593
237	284832	911943
238	285913	910375
239	287137	909270
240	288372	908193
241	289485	906736
242	290671	905508
243	291730	903886
244	292793	902281
245	293974	901042
246	295068	899541
247	296251	898312
248	297496	897269
249	298670	896010
250	299707	894346
251	301158	893914
252	302202	892272
253	303400	891091
254	304550	889766
255	305643	888276
256	306824	887043
257	307854	885380
258	308908	883787
259	310203	882886
260	311457	881866
261	312639	880639
