iter	Passed	Remaining
0	1472	1470674
1	2947	1470782
2	4556	1514359
3	5966	1485691
4	7281	1449035
5	8707	1442542
6	10010	1420005
7	11292	1400237
8	12705	1399052
9	14214	1407258
10	15528	1396157
11	16954	1395889
12	18268	1387025
13	19547	1376712
14	20941	1375135
15	22300	1371491
16	23758	1373793
17	25061	1367244
18	26310	1358454
19	27572	1351057
20	28893	1346992
21	30157	1340624
22	31471	1336834
23	32942	1339653
24	34216	1334446
25	35447	1327936
26	36654	1320907
27	38068	1321532
28	39521	1323288
29	40835	1320351
30	42124	1316740
31	43617	1319430
32	44953	1317260
33	46302	1315534
34	47713	1315520
35	48999	1312110
36	50307	1309347
37	51467	1302939
38	52717	1299003
39	54055	1297339
40	55243	1292149
41	56563	1290183
42	57853	1287578
43	59164	1285489
44	60370	1281188
45	61529	1276058
46	62776	1272896
47	64142	1272164
48	65540	1272012
49	66777	1268765
50	67948	1264374
51	69118	1260080
52	70406	1258020
53	71917	1259888
54	73173	1257258
55	74512	1256076
56	75748	1253168
57	76879	1248621
58	78208	1247363
59	79478	1245158
60	80733	1242769
61	82126	1242495
62	83561	1242807
63	84843	1240831
64	86331	1241849
65	87908	1244037
66	89194	1242064
67	90802	1244524
68	92076	1242367
69	93360	1240367
70	94566	1237356
71	95769	1234361
72	97054	1232454
73	98389	1231193
74	99940	1232595
75	101178	1230114
76	102409	1227587
77	103763	1226534
78	105017	1224317
79	106266	1222070
80	107583	1220604
81	108946	1219664
82	110259	1218164
83	111536	1216275
84	112836	1214650
85	114280	1214558
86	115543	1212541
87	116864	1211141
88	118222	1210122
89	119330	1206565
90	120609	1204772
91	121916	1203264
92	123134	1200888
93	124531	1200267
94	125952	1199859
95	127274	1198497
96	128803	1199065
97	130190	1198279
98	131377	1195666
99	132900	1196100
100	134327	1195644
101	135650	1194253
102	136834	1191658
103	138133	1190077
104	139271	1187126
105	140700	1186665
106	142024	1185311
107	143478	1185027
108	144771	1183403
109	146066	1181812
110	147383	1180393
111	148634	1178459
112	150058	1177892
113	151516	1177572
114	152868	1176424
115	154157	1174783
116	155392	1172744
117	156729	1171487
118	158117	1170598
119	159385	1168828
120	160571	1166466
121	161877	1164984
122	163197	1163609
123	164285	1160599
124	165591	1159143
125	167098	1159076
126	168675	1159476
127	169959	1157847
128	171243	1156223
129	172485	1154324
130	173584	1151490
131	174886	1150013
132	176030	1147508
133	177312	1145916
134	178616	1144467
135	179909	1142957
136	181201	1141439
137	182450	1139657
138	183764	1138280
139	185131	1137233
