iter	Accuracy	MultiClass
204	0.9545743875	0.1283437719
205	0.9545902113	0.1281230305
206	0.9546619195	0.1279223993
207	0.9547420691	0.1277710836
208	0.9547617637	0.1275948253
209	0.9548584852	0.1274494099
210	0.9548736795	0.1272111118
211	0.9549978522	0.1269189975
212	0.9550808711	0.1267014527
213	0.9551608191	0.1264987357
214	0.9552186934	0.1263429874
215	0.9552630882	0.1258664656
216	0.9553320748	0.1257261766
217	0.9553739606	0.1255927168
218	0.955410759	0.1251792286
219	0.9554129192	0.1250148005
220	0.9555330596	0.1247468593
221	0.9555941748	0.1245511068
222	0.9556448622	0.1244142222
223	0.9557172722	0.1242266184
224	0.9557549007	0.1240153036
225	0.9558093268	0.1238615606
226	0.9558652069	0.1237266366
227	0.9559353391	0.123527364
228	0.9559751218	0.1231533976
229	0.9560304404	0.1229735867
230	0.956050171	0.1228267385
231	0.9561330638	0.1226595211
232	0.9561789468	0.1225422967
233	0.9562104701	0.1224184072
234	0.956250456	0.1222519787
235	0.9562977669	0.1221156172
236	0.9563369372	0.1217993402
237	0.9563849387	0.1216775295
238	0.9563984311	0.1215169812
239	0.9564654053	0.1213584329
240	0.9565176212	0.1212410599
241	0.9565715536	0.1211130853
242	0.9566245849	0.1209657704
243	0.9566504066	0.1208496507
244	0.9567022913	0.1207135765
245	0.9567750594	0.1205625217
246	0.9568224606	0.120403948
247	0.9568843919	0.1199746873
248	0.9569330194	0.119878168
249	0.9569743341	0.1197700024
250	0.9570283114	0.1196643623
251	0.9570934675	0.1194924299
252	0.9571511636	0.1191389414
253	0.957183145	0.1188491157
254	0.9572278729	0.1187335837
255	0.9572730719	0.1186416818
256	0.9573393589	0.1184828502
257	0.9574423986	0.1182674447
258	0.9574619835	0.1181247167
259	0.9574842359	0.1179848624
260	0.9575264714	0.1177243767
261	0.9575825438	0.1176270338
262	0.957643594	0.1175070371
263	0.9576489418	0.1173892846
264	0.9577125956	0.1172963582
265	0.9577510011	0.1172077098
266	0.9577997475	0.1170933316
267	0.957836772	0.1169835718
268	0.9578618489	0.1168960949
269	0.9579561619	0.1167289955
270	0.957988569	0.1164992236
271	0.9580390858	0.1163805209
272	0.9580857805	0.1162989054
273	0.9580874379	0.116195386
274	0.9581340124	0.1161088728
275	0.958168025	0.1160039168
276	0.958218886	0.1158642091
277	0.9582394817	0.1157848518
278	0.9582978061	0.115667785
279	0.9583262999	0.1155294161
280	0.9583455307	0.1154164095
281	0.9583783369	0.1153290195
282	0.9584049544	0.1152435631
283	0.9584534782	0.1151633146
284	0.9585175423	0.1150409275
285	0.9585584216	0.1149611684
286	0.9586388757	0.114776286
287	0.9586710841	0.1147027042
288	0.9587390073	0.1145309925
289	0.9587664418	0.1143370656
290	0.9587960742	0.1142075453
291	0.9588235999	0.1141373585
292	0.9588709282	0.1140220007
293	0.9589126063	0.1139522439
294	0.9589358699	0.1137578556
295	0.9589641796	0.1136304259
296	0.9590394255	0.1134886118
297	0.9590772176	0.1133821253
298	0.9591109715	0.1132954373
299	0.9591647119	0.1130479425
300	0.9592258829	0.1129602316
301	0.959218039	0.1128376484
302	0.9592690532	0.1127593045
303	0.9592946041	0.1125795864
304	0.9593380791	0.1125054088
305	0.9593917423	0.1123456485
306	0.9594193517	0.1122300521
307	0.9594266678	0.1121537723
308	0.9594512767	0.1120369905
309	0.9594888741	0.1119213108
310	0.9595345002	0.1118126472
311	0.9596127223	0.1116774948
312	0.9596228967	0.1116215074
313	0.9596587978	0.111549232
314	0.9596806609	0.1114403339
315	0.9597169396	0.1113585464
316	0.9597526957	0.1112942826
317	0.9597833993	0.111231399
318	0.9598580356	0.1110801279
319	0.9598805509	0.1110076072
320	0.9599630595	0.1108675491
321	0.9600056495	0.1108054396
322	0.9600363531	0.1107448846
323	0.9600711119	0.110551107
324	0.9601014553	0.110473462
325	0.9601247274	0.1104138211
326	0.9601459239	0.11026152
327	0.9601791579	0.1101954829
328	0.9602222355	0.1100834105
329	0.9602608674	0.1099817552
330	0.9602678005	0.1099204131
331	0.9603219828	0.1098195176
332	0.9603443886	0.1097632864
333	0.9603728869	0.1097054644
334	0.9604009555	0.1096095062
335	0.9604215377	0.109552488
336	0.9604710038	0.1094511009
337	0.9605153631	0.1093172679
338	0.9605425502	0.1092466112
339	0.9605594383	0.1091316195
340	0.960601296	0.1090493833
341	0.9606348668	0.108954732
342	0.960663979	0.1088824302
343	0.9606773254	0.1088142056
344	0.9607115285	0.1087260262
345	0.960734692	0.10857318
346	0.96075246	0.1084560412
347	0.9607850318	0.1083643535
348	0.9608010455	0.1082701551
349	0.9608412106	0.1082163838
350	0.9608736594	0.1081531295
351	0.9609335871	0.1080282309
352	0.9609367372	0.1079154383
353	0.9609720645	0.107865683
354	0.960993358	0.1078019945
355	0.9610103788	0.107745333
356	0.961033452	0.1076559994
357	0.9610490124	0.1075970148
358	0.9610739652	0.1075476385
359	0.9610849122	0.1074938262
360	0.9611094642	0.1073528336
361	0.9611727191	0.1072511251
362	0.9611917059	0.1071995071
363	0.9612130999	0.1070493273
364	0.9612503699	0.1069540748
365	0.9612982432	0.1068375979
366	0.9613337812	0.1067597344
367	0.9613531419	0.1066750618
368	0.9613597863	0.1065885511
369	0.9613844917	0.1065271649
370	0.9614029834	0.106471864
371	0.9614121269	0.1064206515
372	0.96145031	0.1063711248
373	0.9614822266	0.1063240496
374	0.9615352676	0.1062053601
375	0.9615559451	0.1061545931
376	0.9616172775	0.1060525535
377	0.9616593697	0.1058860716
378	0.9616883244	0.1058300533
379	0.9617138327	0.1057546285
380	0.961726814	0.1057083512
381	0.9617370521	0.1056406628
382	0.9617665468	0.1055936507
383	0.9617921907	0.1055180228
384	0.9618075239	0.1054771856
385	0.9618148239	0.1054062618
386	0.9618685355	0.1053049169
387	0.9618918345	0.1052387633
388	0.9619561053	0.1051187572
389	0.96198572	0.1050649354
390	0.9620108433	0.1050127239
391	0.9620341253	0.104903286
392	0.9620639137	0.1048286825
393	0.96207553	0.1047875788
394	0.9620958734	0.1047458519
395	0.9620939881	0.1046984458
396	0.962109279	0.1046545826
397	0.9621289626	0.1046111921
398	0.9621520746	0.1044607356
399	0.9622059715	0.104361124
400	0.9622226033	0.104314132
401	0.9622733724	0.1042138475
402	0.962299196	0.1041664728
403	0.9623531258	0.1040629433
404	0.9623646262	0.1040284013
405	0.9623869174	0.1039822556
406	0.9623947036	0.1039155956
407	0.962432126	0.1037551639
408	0.9624730392	0.1036556779
409	0.9624953447	0.1036045856
410	0.9625033655	0.1035465347
411	0.9625202166	0.1034811447
412	0.9625574295	0.103388319
413	0.9625661238	0.103307224
414	0.9625679837	0.103222552
415	0.9625712248	0.1031821713
416	0.9625782214	0.103099803
417	0.9625873726	0.1030587312
418	0.962614839	0.1030132644
419	0.9626407267	0.1029474431
420	0.962690769	0.1028562236
421	0.9627317708	0.1027183802
422	0.9627522869	0.1026735695
423	0.9627487602	0.1026305304
424	0.962772715	0.1025279658
425	0.9627874875	0.1024588841
426	0.9628240239	0.1023796868
427	0.9628685978	0.102298411
428	0.9628778202	0.1022357268
429	0.9628888567	0.1021995606
430	0.9629157107	0.1021406804
431	0.9629226749	0.1021091879
432	0.9629324399	0.1020661118
433	0.9629547709	0.102001045
434	0.9629989932	0.1019270587
435	0.9630414916	0.1018225009
436	0.96305931	0.1017565762
437	0.9631019704	0.101669121
438	0.9631228079	0.1016179123
439	0.9631641025	0.1015582511
440	0.9631619095	0.1015109887
441	0.9631846272	0.1014604551
442	0.9632184388	0.1013857535
443	0.9632458538	0.1012350652
444	0.9632825105	0.1011671295
445	0.9632931853	0.1011225519
446	0.963311743	0.1010830322
447	0.9633302518	0.1010448072
448	0.9633476575	0.1010079249
449	0.9633632673	0.1009706673
450	0.9633772816	0.100934574
451	0.9633890031	0.100895338
452	0.9633992929	0.1008409047
453	0.9634148114	0.1007865567
454	0.963424413	0.100750163
455	0.9634453253	0.100703207
456	0.9635038222	0.1006156403
457	0.9635186093	0.100566164
458	0.9635334316	0.1004969505
459	0.9635770821	0.1004077506
460	0.9636340317	0.1003239783
461	0.9636665905	0.1002483757
462	0.9636683316	0.1002034453
463	0.9636860593	0.1001650123
464	0.9636970597	0.1001201574
465	0.9636978434	0.1000849155
466	0.9637095991	0.1000326043
467	0.963753437	0.09989317582
468	0.9637816008	0.09982206039
469	0.9637909081	0.0997861165
470	0.9638000272	0.0997560776
471	0.9638290209	0.09968416004
472	0.9638588325	0.09961383606
473	0.9638807739	0.09956831132
474	0.9639136073	0.09950015473
475	0.9639259366	0.09945651351
476	0.9639306128	0.09942535239
477	0.9639611688	0.09935694066
478	0.9639947317	0.09923107321
479	0.9640132287	0.0991998663
480	0.9640254254	0.09913967037
481	0.9640390008	0.09909802302
482	0.9640525691	0.0990619199
483	0.9640484972	0.09903062237
484	0.9640938112	0.09895385651
485	0.9641010427	0.09891811166
486	0.9641178982	0.09886423161
487	0.9641510455	0.09881091881
488	0.9641669877	0.09875744329
489	0.9641766965	0.09872545058
490	0.9641757154	0.09868240665
491	0.9641911331	0.0986366595
492	0.9641971217	0.09858953187
493	0.9642267835	0.09852879316
494	0.9642316945	0.0984949264
495	0.9642703776	0.09842040451
496	0.9642886434	0.09836216237
497	0.9643021445	0.09832583471
498	0.9643001685	0.09828447389
499	0.964314599	0.09824503939
500	0.9643311984	0.09819791023
501	0.9643506975	0.09816842249
502	0.9643820228	0.0980821597
503	0.9643923209	0.09802544288
504	0.964419056	0.09796059211
505	0.9644535942	0.09790353449
506	0.9644731366	0.09785820375
507	0.9644917209	0.09778078458
508	0.9645185272	0.09767511372
509	0.9645360072	0.09764136033
510	0.96453681	0.09760209725
511	0.9645407218	0.09757178742
512	0.9645350364	0.09755232393
513	0.9645678001	0.09749417394
514	0.9645621579	0.09747061739
515	0.9645754469	0.09744680864
516	0.9645819678	0.09740899752
517	0.9646035537	0.09737535359
518	0.9646098352	0.09734728776
519	0.9646102365	0.09731032879
520	0.9646198021	0.09727433229
521	0.9646353015	0.09722599967
522	0.9646705217	0.09717035651
523	0.964683706	0.09713348056
524	0.9647001065	0.09710617369
525	0.964704925	0.09707785976
526	0.964745004	0.09699807688
527	0.9647574362	0.09692053708
528	0.964761126	0.09688405676
529	0.964756526	0.09686473236
530	0.9647874331	0.09677104016
531	0.9647981809	0.09673848824
532	0.9648100408	0.09670687166
533	0.9648248073	0.09668737294
534	0.964843547	0.09663471602
535	0.9648459065	0.0965918233
536	0.9648810078	0.09653071381
537	0.9648806912	0.09649126383
538	0.9648845094	0.09646389984
539	0.9649084297	0.09640340696
540	0.9649323678	0.09635285758
541	0.9649410206	0.09632596018
542	0.9649456207	0.09630838866
543	0.9649497332	0.09627793627
544	0.9649610816	0.09624996962
545	0.9649625533	0.09622558683
546	0.9649841721	0.09619513834
547	0.9650095825	0.09613344769
548	0.9650242301	0.09605367984
549	0.9650246255	0.09602670683
550	0.9650378472	0.09599676956
551	0.9650597903	0.09595389604
552	0.9650859899	0.09591383777
553	0.9650871271	0.09586641747
554	0.9651033716	0.0958341914
555	0.9651035769	0.095803886
556	0.965138618	0.0957484295
557	0.9651551848	0.0957037393
558	0.9651666343	0.09565906281
559	0.9651890174	0.09563289067
560	0.9651870387	0.09560575457
561	0.965210746	0.0955128009
562	0.9652357595	0.09542190269
563	0.9652630672	0.09536051131
564	0.9652724369	0.09533276561
565	0.9652810036	0.09530781447
566	0.9652986336	0.09526710989
567	0.9653106754	0.09522594219
568	0.9653211078	0.09520064253
569	0.9653450197	0.09514742414
570	0.9653538433	0.09511652676
571	0.9653552767	0.09508336484
572	0.965375185	0.09503673729
573	0.9653816478	0.09500463911
574	0.9653866025	0.09495345058
575	0.9653924238	0.09492629794
576	0.9654022504	0.09489407017
577	0.9653930772	0.09487707409
578	0.9653945266	0.09485772696
579	0.9654152949	0.09482022742
580	0.9654333555	0.0947676066
581	0.9654570429	0.0946739633
582	0.9654690043	0.09463599364
583	0.9655126718	0.09456449454
584	0.9655383676	0.09451415354
585	0.9655549967	0.09446706132
586	0.9655624796	0.09444947187
587	0.9655589144	0.09441222295
588	0.9655927357	0.09436079939
589	0.9655919981	0.09432726006
590	0.9656318478	0.0942390949
591	0.9656354798	0.09421048602
592	0.9656439737	0.09416685724
593	0.965660969	0.09408411454
594	0.9656680833	0.0940671928
595	0.9656652897	0.09403225038
596	0.9656801306	0.09396481079
597	0.9656851765	0.0939382531
598	0.9657007519	0.09390289623
599	0.9657148985	0.09387835862
600	0.965733862	0.09384209385
601	0.9657371374	0.09381574994
602	0.9657660056	0.09377706179
603	0.9657724044	0.09374413472
604	0.9657949272	0.09369729625
605	0.965812016	0.09366812548
606	0.9658123047	0.09364459157
607	0.9658422096	0.09356911602
608	0.9658663337	0.09353523871
609	0.9658646144	0.09351152585
610	0.9658734249	0.09349068041
611	0.9658753368	0.09347184548
612	0.9658825336	0.09341147714
613	0.9658871379	0.09337948382
614	0.9658932829	0.09335298815
615	0.965910781	0.09331296974
616	0.9659350045	0.09325211509
617	0.9659331922	0.09323738361
618	0.9659448539	0.09321181134
619	0.9659519057	0.09319640608
620	0.9659518459	0.0931803805
621	0.9659690803	0.09314929001
622	0.9659785349	0.09309675087
623	0.9659916938	0.09307191672
624	0.9659870213	0.09305026376
625	0.9659942425	0.09303052014
626	0.9660132008	0.09297805895
627	0.9660173443	0.09295088462
628	0.9660233105	0.09292740975
629	0.9660281337	0.09290687497
630	0.9660269709	0.09288260959
631	0.966041536	0.09284346175
632	0.9660461959	0.09280570268
633	0.9660776425	0.09275399431
634	0.9661039182	0.09270105237
635	0.9661088497	0.09267965464
636	0.9661105269	0.09266121958
637	0.9661250763	0.09263355932
638	0.9661316713	0.09255764384
639	0.9661412223	0.0925178344
640	0.9661430867	0.09250400726
641	0.9661490872	0.09247767791
642	0.9661508967	0.09243961366
643	0.9661606009	0.09241599887
644	0.9661657391	0.09240146208
645	0.9661792061	0.09237200314
646	0.9661900967	0.0923525281
647	0.9662141835	0.09230390857
648	0.9662131575	0.09227275159
649	0.9662243766	0.09224553962
650	0.9662349712	0.09221050064
651	0.9662357311	0.0921897939
652	0.9662464352	0.09216624816
653	0.9662584674	0.0921408687
654	0.9662680121	0.09207067943
655	0.9662694424	0.09203782516
656	0.9662627909	0.09202004265
657	0.9662733675	0.09200226442
658	0.9662769372	0.09197415632
659	0.9662973736	0.09193823167
660	0.966297106	0.09191398946
661	0.966319668	0.09187262943
662	0.966312588	0.09185150447
663	0.9663289038	0.09180680516
664	0.9663404512	0.09178508227
665	0.9663519572	0.09176276221
666	0.9663489525	0.09174906511
667	0.9663447643	0.09172286694
668	0.9663673896	0.09169302692
669	0.9663698338	0.0916696324
670	0.9663948278	0.09162783828
671	0.9663947089	0.09161463221
672	0.9663933707	0.09159353534
673	0.966424504	0.09153695404
674	0.9664253812	0.09152254771
675	0.9664421553	0.09148672373
676	0.9664419203	0.0914548004
677	0.9664523323	0.0914260044
678	0.9664660042	0.09135157339
679	0.9664738603	0.09132840456
680	0.9665043089	0.09127649682
681	0.9665090327	0.09124542874
682	0.9665172933	0.09122167189
683	0.9665211812	0.0912095998
684	0.9665189687	0.09119229317
685	0.9665135555	0.09117901282
686	0.9665376339	0.09111410046
687	0.9665564754	0.09107179342
688	0.9665655891	0.09105044368
689	0.9665670535	0.09102964669
690	0.9665823315	0.09100959027
691	0.9665846269	0.09098671098
692	0.9665872876	0.09096550713
693	0.9665996	0.09093953435
694	0.9666128725	0.09087439868
695	0.966640143	0.09082958895
696	0.9666509518	0.09078813181
697	0.9666558853	0.09075586063
698	0.9666764592	0.09071468688
699	0.9666744789	0.0906943613
700	0.966668474	0.0906643476
701	0.9666727198	0.09064869127
702	0.9666676738	0.0906360361
703	0.9666894924	0.09058219097
704	0.9666981556	0.09055240165
705	0.9667145801	0.09050714915
706	0.9667168947	0.09049228938
707	0.9667143879	0.09046661696
708	0.9667264262	0.0904434862
709	0.9667323628	0.09041961656
710	0.9667322812	0.09039941271
711	0.9667347385	0.090361772
712	0.9667407047	0.09034611046
713	0.9667520917	0.09032616724
714	0.9667628338	0.09030792166
715	0.9667745812	0.09028127949
716	0.9667764351	0.09026356723
717	0.9667815156	0.09020595567
718	0.9667865442	0.09018728377
719	0.9667900917	0.09017540395
720	0.9667889553	0.09015331392
721	0.9667977864	0.09010595989
722	0.9668102975	0.09008558673
723	0.9668145719	0.09006127839
724	0.9668273579	0.09002181928
725	0.9668414497	0.08998724971
726	0.9668483195	0.08996030553
727	0.9668611603	0.08992292468
728	0.9668636952	0.08986359007
729	0.9668770743	0.08984362935
730	0.9668929432	0.08980262635
731	0.966895108	0.08978362169
732	0.9668964016	0.08976633417
733	0.9668995105	0.08975087428
734	0.9669024127	0.08973922045
735	0.9669022861	0.0897166446
736	0.9669073676	0.08969644107
737	0.9669097021	0.08968122448
738	0.9669259007	0.08962743205
739	0.966937003	0.08960526774
740	0.9669319095	0.0895769639
741	0.9669362153	0.08956006115
742	0.9669463343	0.08953586084
743	0.9669484145	0.08951764888
744	0.9669542397	0.08950047492
745	0.9669715354	0.08945703259
746	0.9669749828	0.08943846611
747	0.9669752489	0.08942081897
748	0.966993072	0.08939366092
749	0.9670062818	0.08936642702
750	0.9670087953	0.08933999826
751	0.9670189365	0.08932163605
752	0.9670363493	0.0892877334
753	0.9670558618	0.08923193852
754	0.9670749652	0.08919042087
755	0.9670822725	0.08913482715
756	0.9670920925	0.08911162629
757	0.9670907737	0.08910064348
758	0.9671031498	0.08905346467
759	0.9671061214	0.08902799683
760	0.9671292201	0.08897824807
761	0.9671371593	0.08895845218
762	0.9671292189	0.08894611074
763	0.967146193	0.08890708193
764	0.9671522342	0.08889616043
765	0.9671543581	0.08886083461
766	0.9671611244	0.0888492794
767	0.9671730142	0.08881582743
768	0.9671787012	0.08879878228
769	0.9672023003	0.08875190238
770	0.967207785	0.08873245511
771	0.9672121369	0.08870744596
772	0.9672192616	0.08868647717
773	0.9672297843	0.08866240497
774	0.9672399792	0.08862818109
775	0.9672477456	0.0886118146
776	0.9672554819	0.08859364952
777	0.9672529727	0.08855853671
778	0.9672549144	0.08854779803
779	0.9672550884	0.08853463498
780	0.967255029	0.08852271924
781	0.9672615597	0.08849132051
782	0.9672818019	0.08844906917
783	0.9672798094	0.08843449796
784	0.9672754472	0.08842462186
785	0.9672866827	0.08839941762
786	0.9672935247	0.08838097432
787	0.9673038553	0.08836276672
788	0.9673065455	0.08834331797
789	0.9673109028	0.08832044811
790	0.9673325881	0.08826862428
791	0.9673427647	0.0882407355
792	0.9673672622	0.08820220995
793	0.9673763774	0.08815371272
794	0.9673887738	0.08812181681
795	0.9673870002	0.08810609488
796	0.9673916642	0.08809545416
797	0.9673957724	0.08806747187
798	0.9673948848	0.08804776815
799	0.9674079173	0.08800652422
800	0.9674225051	0.08797489817
801	0.9674390514	0.08787470229
802	0.9674433088	0.08785266736
803	0.9674618773	0.08781145019
804	0.9674766169	0.08778736629
805	0.9674752612	0.08775797233
806	0.9674829301	0.08774685743
807	0.9674809721	0.08773235481
808	0.9674991926	0.08769439845
809	0.9675098445	0.08766774266
810	0.967519622	0.0876205531
811	0.9675299371	0.08759211394
812	0.9675315591	0.08758174676
813	0.9675370705	0.08756310103
814	0.9675509479	0.0875397378
815	0.9675489125	0.08752564595
816	0.9675453024	0.08751116717
817	0.9675565193	0.08748171705
818	0.9675556031	0.08745830712
819	0.9675735931	0.08742703467
820	0.9675711818	0.08740360605
821	0.9675708215	0.08739104777
822	0.9675767195	0.08737202693
823	0.967596201	0.08733496947
824	0.9676080386	0.08731914573
825	0.9676011982	0.08729175079
826	0.9676133821	0.08726141987
827	0.9676110151	0.08724961211
828	0.9676209335	0.08723571234
829	0.9676273251	0.08721319135
830	0.9676399397	0.08717642622
831	0.9676341561	0.08716503744
832	0.9676543226	0.08713677285
833	0.9676480128	0.08712730243
834	0.9676574316	0.08708174903
835	0.9676801282	0.0870446626
836	0.9676795331	0.08700781902
837	0.9676871137	0.08698604624
838	0.9676912217	0.08696625969
839	0.9677097454	0.08693756256
840	0.9677022701	0.08692790588
841	0.9677052361	0.08691848718
842	0.9677109988	0.08690425452
843	0.9677139012	0.08687341149
844	0.9677180252	0.08685531904
845	0.9677171361	0.0868491628
846	0.9677277906	0.0868204938
847	0.9677222925	0.08680751731
848	0.9677360507	0.08677853699
849	0.9677409868	0.08675854416
850	0.9677447912	0.0867416282
851	0.9677516462	0.08671293497
852	0.9677605044	0.08667497978
853	0.9677670002	0.08665439548
854	0.9677716623	0.08663430912
855	0.9677810751	0.0866076059
856	0.967787807	0.0865844104
857	0.9677992255	0.0864986852
858	0.9678028054	0.08646601191
859	0.9677998049	0.08644694765
860	0.9678057042	0.08641352476
861	0.967812237	0.0864000368
862	0.9678197319	0.08637284997
863	0.9678262528	0.08635600188
864	0.9678401197	0.08632336225
865	0.9678414549	0.08631408651
866	0.9678542798	0.08627703286
867	0.9678546589	0.08626457984
868	0.9678552844	0.08625103867
869	0.9678506785	0.08623890588
870	0.9678491949	0.0862208383
871	0.9678527171	0.08620664828
872	0.9678537362	0.08619100228
873	0.9678615509	0.08616787716
874	0.9678649362	0.08615143143
875	0.9678726064	0.08612613032
876	0.9678846834	0.08609810258
877	0.9679003018	0.08607755056
878	0.9679172191	0.08600881663
879	0.9679177691	0.0859954368
880	0.967927186	0.08596511988
881	0.967925732	0.08595255586
