iter	Passed	Remaining
0	1006	1005026
1	1905	950933
2	2837	943138
3	3783	942189
4	4701	935503
5	5668	939112
6	6625	939817
7	7584	940517
8	8585	945356
9	9562	946715
10	10522	946081
11	11453	943002
12	12405	941896
13	13319	938068
14	14266	936863
15	15134	930756
16	16085	930126
17	17029	929050
18	17914	924934
19	18818	922120
20	19776	921941
21	20748	922348
22	21577	916559
23	22459	913345
24	23317	909374
25	24174	905618
26	25253	910075
27	26186	909034
28	27181	910095
29	28143	909979
30	29055	908233
31	29903	904577
32	30710	899897
33	31596	897712
34	32486	895703
35	33303	891789
36	34124	888153
37	35040	887073
38	35894	884470
39	36766	882390
40	37648	880616
41	38543	879158
42	39411	877138
43	40346	876624
44	41249	875400
45	42115	873438
46	42924	870365
47	43826	869227
48	44681	867182
49	45541	865290
50	46377	862994
51	47343	863115
52	48320	863387
53	49218	862239
54	50051	859980
55	50894	857929
56	51870	858141
57	52746	856670
58	53655	855753
59	54626	855816
60	55518	854617
61	56393	853174
62	57325	852606
63	58276	852294
64	59203	851613
65	60079	850214
66	61001	849475
67	61981	849516
68	62865	848224
69	63860	848431
70	64716	846779
71	65612	845670
72	66592	845628
73	67461	844175
74	68263	841910
75	69268	842153
76	70165	841071
77	71107	840531
78	72186	841569
79	73106	840721
80	73997	839548
81	75009	839741
82	75998	839650
83	76848	838012
84	77742	836879
85	78546	834787
86	79489	834178
87	80283	832028
88	81237	831540
89	82122	830346
90	83014	829236
91	83952	828571
92	84757	826613
93	85595	824992
94	86581	824807
95	87520	824155
96	88298	821998
97	89253	821498
98	90065	819684
99	91067	819610
100	91934	818307
101	92873	817653
102	93800	816886
103	94630	815277
104	95442	813534
105	96359	812695
106	97136	810678
107	98295	811847
108	99186	810783
109	100063	809608
110	101114	809827
111	101975	808518
112	102988	808416
113	103806	806779
114	104782	806370
115	105684	805387
116	106405	803040
117	107300	802027
118	108060	800012
119	108814	797970
120	109797	797620
121	110574	795771
122	111536	795261
123	112625	795641
124	113621	795353
125	114360	793264
126	115240	792162
127	116072	790742
128	116869	789093
129	117632	787233
130	118447	785735
131	119310	784559
132	120192	783508
133	121106	782671
134	122010	781770
135	122942	781043
136	123860	780229
137	124662	778686
138	125478	777242
139	126347	776133
140	127074	774165
141	128024	773557
142	128855	772230
143	129727	771159
144	130597	770072
145	131513	769264
146	132319	767814
147	133161	766576
148	134133	766088
149	134962	764785
150	135912	764169
151	136683	762549
152	137487	761125
153	138453	760597
154	139212	758933
155	140023	757562
156	141031	757257
157	141935	756390
158	142650	754522
159	143829	755102
160	144664	753874
161	145391	752084
162	146264	751063
163	147036	749528
164	147999	748965
165	148947	748327
166	149896	747686
167	150649	746071
168	151443	744673
169	152349	743825
170	153162	742524
171	153984	741273
172	154878	740373
173	155795	739580
174	156607	738294
175	157533	737541
176	158297	736037
177	159257	735449
178	160110	734361
179	160924	733099
180	161743	731868
181	162519	730446
182	163313	729109
183	164319	728722
184	165219	727860
185	166007	726507
186	166892	725581
187	167695	724303
188	168618	723541
189	169439	722349
190	170356	721564
191	171242	720645
192	172033	719331
193	172785	717859
194	174096	718705
195	174894	717423
196	175769	716461
197	176572	715207
198	177366	713922
199	178316	713264
200	179135	712085
201	179973	710984
202	180747	709634
203	181550	708401
204	182466	707614
205	183280	706429
206	184259	705882
207	185096	704792
208	186100	704332
209	187027	703579
210	187834	702376
211	188646	701194
212	189520	700246
213	190395	699302
214	191284	698410
215	192129	697359
216	192943	696195
217	193851	695375
218	194661	694204
219	195672	693749
220	196476	692558
221	197228	691186
222	198053	690079
223	198965	689272
224	199746	688015
225	200624	687093
226	201472	686071
227	202300	684981
228	203116	683856
229	203997	682949
230	204952	682288
231	205875	681517
232	206698	680420
233	207441	679061
234	208215	677809
235	209080	676854
236	209825	675514
237	210706	674616
238	211569	673658
239	212438	672720
240	213253	671615
