iter	Passed	Remaining
0	1382	1380955
1	2725	1360013
2	4015	1334357
3	5442	1355155
4	6788	1350974
5	7999	1325290
6	9215	1307311
7	10524	1304978
8	11787	1297971
9	13106	1297548
10	14379	1292839
11	15637	1287468
12	16962	1287871
13	18210	1282531
14	19441	1276657
15	20649	1269922
16	21935	1268411
17	23259	1268928
18	24626	1271496
19	25905	1269369
20	27125	1264564
21	28410	1262979
22	29768	1264510
23	31003	1260825
24	32184	1255199
25	33431	1252411
26	34612	1247349
27	35945	1247809
28	37269	1247869
29	38488	1244460
30	39800	1244075
31	41034	1241304
32	42217	1237101
33	43342	1231431
34	44684	1232028
35	45919	1229612
36	47153	1227268
37	48309	1222991
38	49718	1225117
39	50959	1223030
40	52233	1221749
41	53575	1222023
42	54848	1220707
43	56119	1219315
44	57486	1219983
45	58710	1217602
46	59887	1214321
47	61052	1210872
48	62347	1210056
49	63649	1209337
50	65063	1210688
51	66281	1208370
52	67446	1205128
53	68652	1202684
54	69868	1200470
55	71247	1201033
56	72598	1201053
57	73905	1200326
58	75222	1199742
59	76437	1197525
60	77610	1194693
61	78775	1191795
62	80226	1193206
63	81453	1191257
64	82835	1191559
65	84050	1189443
66	85309	1187963
67	86622	1187232
68	87950	1186698
69	89137	1184249
70	90557	1184906
71	91872	1184128
72	93057	1181698
73	94220	1179028
74	95583	1178862
75	96809	1177004
76	97955	1174192
77	99384	1174772
78	100652	1173432
79	101863	1171429
80	103046	1169135
81	104349	1168206
82	105672	1167488
83	107006	1166883
84	108356	1166423
85	109396	1162659
86	110579	1160445
87	111876	1159450
88	113166	1158362
89	114484	1157562
90	115703	1155766
91	116824	1153010
92	117975	1150575
93	119168	1148578
94	120446	1147407
95	121669	1145722
96	123067	1145673
97	124373	1144743
98	125600	1143092
99	126852	1141676
100	128026	1139561
101	129204	1137508
102	130604	1137400
103	131888	1136272
104	133149	1134943
105	134394	1133474
106	135580	1131527
107	136879	1130524
108	138106	1128929
109	139381	1127724
110	140686	1126763
111	141938	1125371
