iter	Accuracy	MultiClass
254	0.9568097518	0.1190542882
255	0.9568579986	0.118800395
256	0.9569491978	0.1186541055
257	0.9569946348	0.1184073793
258	0.9570387565	0.118311317
259	0.9570623749	0.1181454213
260	0.957112979	0.1180476027
261	0.9571313241	0.1179414827
262	0.9571730762	0.1178541091
263	0.9572683609	0.1176548813
264	0.9573037514	0.1175666327
265	0.957366085	0.1174132322
266	0.957388078	0.1173519216
267	0.95745519	0.1172187066
268	0.9574736115	0.1169810655
269	0.9575386799	0.116842898
270	0.9575819402	0.1167315619
271	0.957615831	0.1166404791
272	0.9576501213	0.1165588055
273	0.9576905612	0.1164541014
274	0.9577222028	0.1163686199
275	0.9577455258	0.1162332623
276	0.957780223	0.116153696
277	0.9578410996	0.116011798
278	0.9578494923	0.1159182665
279	0.9578988723	0.1158345268
280	0.957902474	0.115760789
281	0.9579344212	0.115686518
282	0.9579553988	0.1156073407
283	0.9580072222	0.1153423353
284	0.9580543658	0.1151990231
285	0.9580873914	0.1149891714
286	0.958111462	0.1148512216
287	0.9581461678	0.1147071916
288	0.9581723234	0.1146287055
289	0.9582044259	0.1145525193
290	0.9582206223	0.1144650452
291	0.9582943531	0.1143028334
292	0.9583292575	0.1142322591
293	0.9583886148	0.1141169829
294	0.9584870733	0.1139449062
295	0.9585427734	0.1138146609
296	0.9585713329	0.1136815238
297	0.9586027576	0.1136101381
298	0.9586366218	0.1135277991
299	0.9586878809	0.1134117669
300	0.9587047511	0.1133413484
301	0.9587470038	0.1132704767
302	0.9587744269	0.1132047073
303	0.9588093358	0.1130883589
304	0.9588314815	0.1130239334
305	0.9588628997	0.1128590528
306	0.9588853361	0.1127969008
307	0.9589086661	0.1126934445
308	0.9589544966	0.1125786662
309	0.9590054556	0.1125101547
310	0.9590463134	0.1124077271
311	0.9591067612	0.1122113871
312	0.9591404428	0.1121471775
313	0.9591659038	0.1120819442
314	0.9592106977	0.1119570174
315	0.9592355931	0.1118802274
316	0.9592720336	0.1118267218
317	0.9592923993	0.1117503643
318	0.9593092813	0.1116972152
319	0.9593631168	0.1115798679
320	0.9594145226	0.1113779949
321	0.9594404916	0.1112104633
322	0.9594366886	0.1111384728
323	0.9594584266	0.1110537612
324	0.9594997843	0.1109849238
325	0.9595320548	0.1109275089
326	0.95955136	0.1108455489
327	0.9595788325	0.1107700662
328	0.9596380936	0.1106105084
329	0.9597214183	0.1104856087
330	0.9597676484	0.1102973727
331	0.9597737336	0.1101787985
332	0.9598588649	0.1100311917
333	0.9598936049	0.1099702996
334	0.9599351243	0.1099135577
335	0.9599996455	0.1097620876
336	0.9600251224	0.1096628841
337	0.9600704622	0.1095671933
338	0.9600962039	0.1094500256
339	0.9601214281	0.1093566237
340	0.9601400977	0.1092891705
341	0.9601682184	0.1092373153
342	0.9602571899	0.1091190043
343	0.9602761087	0.1089816384
344	0.9603298368	0.108871896
345	0.9603665094	0.108810654
346	0.9603888387	0.1087476266
347	0.960403665	0.1087006752
348	0.9604291331	0.1085641496
349	0.9604254158	0.1084383552
350	0.9604568285	0.1083782548
351	0.9604894614	0.1083257624
352	0.9605237297	0.1082461615
353	0.9605424658	0.1081546836
354	0.9605485168	0.1080926692
355	0.960574003	0.1080283119
356	0.9606074268	0.1079252732
357	0.960665414	0.1077969662
358	0.96069538	0.1077444967
359	0.9607213035	0.1076922987
360	0.9608093358	0.1075190571
361	0.9608243266	0.1074114605
362	0.9608843733	0.1073080303
363	0.9609072432	0.1072645825
364	0.9609109803	0.1072064944
365	0.9609881172	0.1070880763
366	0.9610096604	0.1070286477
367	0.9610429033	0.1069823983
368	0.9610666228	0.1068471976
369	0.9610832245	0.1067933891
370	0.9611138998	0.1067232822
371	0.9611490366	0.1066465664
372	0.9611872552	0.1065580109
373	0.9612053776	0.106505588
374	0.9612281236	0.1064441096
375	0.9612592248	0.1063694058
376	0.9612803718	0.106312546
377	0.9613045388	0.1062025868
378	0.9613208828	0.1061468426
379	0.9613414269	0.1061013026
380	0.9613658707	0.1060355614
381	0.9613982032	0.1059465965
382	0.9614365209	0.1058663716
383	0.9614476896	0.1057859898
384	0.9614579628	0.1057133464
385	0.9614848866	0.1056397198
386	0.9615074185	0.1055876144
387	0.9615298644	0.1055330694
388	0.961553817	0.1053997393
389	0.96156759	0.1053154217
390	0.9616292597	0.1052222046
391	0.9616878684	0.1051215165
392	0.9616867694	0.1050692944
393	0.9617045968	0.1049684586
394	0.9617188315	0.1049273283
395	0.9617622924	0.1047548887
396	0.9617793563	0.1047144257
397	0.9618307512	0.1046117215
398	0.9618625903	0.1045533468
399	0.9618758372	0.1044753204
400	0.9618947874	0.1044303974
401	0.9619124338	0.1043358191
402	0.9619525956	0.1042680131
403	0.9619797025	0.104219573
404	0.9620179601	0.1041302475
405	0.9620331603	0.1040772467
406	0.9620796757	0.103984003
407	0.9620910309	0.1038762283
408	0.9621549145	0.1037639036
409	0.96216579	0.1036998465
410	0.9621910606	0.1036523964
411	0.9622332983	0.1035633197
412	0.9622441748	0.1035102486
413	0.962253705	0.1034467728
414	0.9622661911	0.103410018
415	0.9622853199	0.1033485213
416	0.9623352788	0.1032600427
417	0.9623350051	0.1032131288
418	0.9623429638	0.1031424387
419	0.9623634647	0.1030938532
420	0.9623847376	0.1030530269
421	0.9623982818	0.1029963455
422	0.9624192942	0.1029583595
423	0.9624286045	0.1028863196
424	0.9624431722	0.1028220026
425	0.9624570945	0.1027872104
426	0.9624808284	0.1027131021
427	0.9625130436	0.1026527041
428	0.9625130808	0.1026075167
429	0.9625676249	0.10252011
430	0.9625929962	0.1024006872
431	0.9626132206	0.1023372655
432	0.9626523472	0.1022697269
433	0.9626661055	0.102196487
434	0.9627314197	0.1020907296
435	0.9627512175	0.1020473062
436	0.9627633672	0.102004817
437	0.962774857	0.1019575485
438	0.9628132013	0.1018807913
439	0.9628223194	0.1018394212
440	0.9628441238	0.1017780956
441	0.9628542795	0.101728346
442	0.9628771695	0.1016893954
443	0.962891857	0.101648368
444	0.9629093338	0.1015945002
445	0.9629237807	0.1015455214
446	0.96295558	0.1014059763
447	0.9629877091	0.1013230873
448	0.9629961585	0.1012862376
449	0.9630296761	0.1012242947
450	0.9630698478	0.1011458471
451	0.9630668606	0.101098056
452	0.9630926425	0.1010570216
453	0.963119486	0.1010020559
454	0.963138062	0.1008743444
455	0.9631652088	0.1008097935
456	0.9631839908	0.1007706774
457	0.9631933649	0.1007165591
458	0.9632091068	0.1006697678
459	0.9632277643	0.1006359915
460	0.9632502739	0.1005953269
461	0.9632838969	0.1005331778
462	0.9632921106	0.1004615028
463	0.9633298735	0.1003933835
464	0.9633497723	0.1003277944
465	0.9633598824	0.1002920891
466	0.9633934471	0.1002279917
467	0.9634395019	0.1001435072
468	0.963456937	0.1000834325
469	0.9634648422	0.1000502934
470	0.9634793711	0.1000083102
471	0.9634989707	0.09995496455
472	0.9635265868	0.09981817118
473	0.9635706993	0.09973671871
474	0.963577026	0.09968430632
475	0.9635993587	0.09965087769
476	0.9636090747	0.09958639225
477	0.9636396602	0.09953321274
478	0.9636369944	0.0994931521
479	0.9636480837	0.09941635924
480	0.9637017402	0.09932636938
481	0.9637101742	0.09928435301
482	0.9637245214	0.09925460935
483	0.9637501098	0.09917973296
484	0.9637544959	0.09914438495
485	0.9637700799	0.09908745749
486	0.9637771482	0.09905647206
487	0.96378868	0.0990053718
488	0.9638231894	0.09893567633
489	0.9638440918	0.09888466386
490	0.9638720573	0.09883353898
491	0.9638756148	0.0987936962
492	0.9639097576	0.09870453482
493	0.9639214748	0.09867040056
494	0.9639315731	0.09862644384
495	0.963939606	0.09859018751
496	0.9639458624	0.09856355528
497	0.9639538075	0.0985287374
498	0.9639804459	0.09847901248
499	0.9639799642	0.09843785616
500	0.9640049115	0.09837779966
501	0.9640388472	0.09831546701
502	0.9640558812	0.09827947194
503	0.9640762586	0.09825217898
504	0.9640891784	0.09820120205
505	0.9641010562	0.09816609731
506	0.9641089021	0.09813537669
507	0.9641247289	0.09805777495
508	0.9641412465	0.09802083537
509	0.9641553292	0.09798333946
510	0.9641586105	0.0979325396
511	0.9641618614	0.09791608062
512	0.9641607242	0.09789440594
513	0.9642071125	0.09779530113
514	0.9642197486	0.09777123766
515	0.9642265518	0.09773429164
516	0.9642430268	0.09770683077
517	0.9642557579	0.09767169536
518	0.9642731041	0.09763903552
519	0.9642856725	0.0975394086
520	0.9642974035	0.09749269861
521	0.9642978824	0.09747121352
522	0.9642953265	0.09742353156
523	0.9643225427	0.09736450931
524	0.9643229622	0.09733773784
525	0.9643229071	0.09729190887
526	0.9643353559	0.09725532669
527	0.9643549739	0.09720864149
528	0.9643694491	0.09718053993
529	0.9643925867	0.09712127973
530	0.9644143411	0.09709199935
531	0.9644417373	0.09703835612
532	0.9644582161	0.09701298719
533	0.9644804318	0.09695708915
534	0.9644925236	0.09691327611
535	0.9645289627	0.09681793126
536	0.9645523572	0.09675499134
537	0.9645671237	0.09672596745
538	0.9645620672	0.09668218889
539	0.9645731953	0.09664488835
540	0.9645807259	0.09662102844
541	0.9645867663	0.09657045605
542	0.9646308994	0.09647721693
543	0.9646276836	0.09645799105
544	0.9646450639	0.09642736632
545	0.964679032	0.09636795238
546	0.9646990215	0.09632819297
547	0.9647176921	0.09628231525
548	0.964736382	0.09625653405
549	0.9647334857	0.09622865199
550	0.9647398255	0.09619766102
551	0.9647389514	0.09617234581
552	0.9647707832	0.09611407754
553	0.9647779549	0.09607297055
554	0.9647930501	0.09601064638
555	0.9648010014	0.09598080443
556	0.9648451255	0.09591562479
557	0.9648482909	0.09589705597
558	0.9648549146	0.09586775898
559	0.9648866441	0.09581441523
560	0.9648920485	0.09578727451
561	0.9649085688	0.09573255751
562	0.9649136801	0.09569737463
563	0.9649250121	0.09564800033
564	0.9649484656	0.09560192538
565	0.9649753106	0.09556075874
566	0.9649749198	0.09552915691
567	0.9649775887	0.0954965325
568	0.9649828607	0.09547891435
569	0.9649867171	0.09543149293
570	0.9649940632	0.09539790509
571	0.9650017867	0.09536608104
572	0.9650339012	0.0952955729
573	0.9650374304	0.09526231638
574	0.965045106	0.095246002
575	0.9650637112	0.09521150655
576	0.9650748774	0.09516211842
577	0.9650812261	0.09513587377
578	0.9650846678	0.09511280334
579	0.9650948507	0.09508862658
580	0.9651244318	0.09503605137
581	0.9651648185	0.09497173884
582	0.9651733242	0.09492783634
583	0.965176443	0.09489610217
584	0.9652036953	0.09484150566
585	0.9652155311	0.09481853539
586	0.9652313578	0.09479633145
587	0.9652368949	0.09475837804
588	0.9652492841	0.09471531259
589	0.9652696441	0.09464015316
590	0.9653031515	0.09455463423
591	0.9653097422	0.09451335209
592	0.9653228706	0.09443205772
593	0.9653269681	0.09439987068
594	0.9653305144	0.09436302561
595	0.9653474217	0.09432287538
596	0.965360415	0.09424723959
597	0.9653788911	0.09421439342
598	0.9653921397	0.09417668173
599	0.9653909294	0.09415965306
600	0.9654012861	0.09413530058
601	0.9654039862	0.09410717611
602	0.9654461702	0.09402209655
603	0.965451286	0.09399234578
604	0.9654632588	0.09396704971
605	0.9654663272	0.09394121936
606	0.9654768905	0.09392288625
607	0.9654957684	0.0938802133
608	0.9654927578	0.09385136546
609	0.9655028169	0.09382919418
610	0.9655156608	0.09379448661
611	0.9655162543	0.0937783258
612	0.9655279712	0.09376373138
613	0.9655508748	0.0937269326
614	0.9655644352	0.09369807349
615	0.965569449	0.09365226462
616	0.9655881956	0.09361555561
617	0.9655994618	0.09358902152
618	0.965618495	0.09355307525
619	0.9656274378	0.09353088777
620	0.965647463	0.09349223451
621	0.9656654149	0.09344758925
622	0.9656797067	0.09338617321
623	0.9656877754	0.09335997869
624	0.965704256	0.0933234443
625	0.9657073578	0.09328633585
626	0.9657039664	0.09326969259
627	0.9657091477	0.09324720676
628	0.9657384179	0.09316944282
629	0.9657360986	0.09314117275
630	0.9657459968	0.09312020633
631	0.9657490849	0.09309521184
632	0.9657668687	0.09305517997
633	0.9657758592	0.09302835013
634	0.9657820257	0.09299504044
635	0.9658110647	0.09294651176
636	0.9658249446	0.09291141081
637	0.9658237239	0.09289640992
638	0.9658232415	0.09285836018
639	0.9658383633	0.09279870269
640	0.9658564007	0.09274421302
641	0.9658736947	0.09271456454
642	0.9658910989	0.09267760875
643	0.9659096247	0.09263601821
644	0.9659265153	0.0925795058
645	0.965939417	0.09254912766
646	0.9659371715	0.09252348961
647	0.9659527883	0.09247880245
648	0.9659570953	0.09245218139
649	0.965964003	0.09242774787
650	0.9659743745	0.09240417573
651	0.9659801182	0.09238556184
652	0.9660023605	0.09234890937
653	0.9660081562	0.09229845773
654	0.9660199294	0.09223426679
655	0.9660552163	0.09218213174
656	0.9660646332	0.09215505204
657	0.9660779723	0.09213046434
658	0.9661041599	0.09208255765
659	0.9660936127	0.0920676076
660	0.9660954849	0.0920482923
661	0.9661071009	0.09202251875
662	0.9661134168	0.09198488285
663	0.9661191273	0.09196008605
664	0.9661290576	0.0919336857
665	0.9661493694	0.09188815198
666	0.9661603223	0.09186467304
667	0.9661678038	0.09184092449
668	0.9661690513	0.09181963063
669	0.9661814594	0.09179200202
670	0.9662004616	0.0917609209
671	0.9662127134	0.09173070164
672	0.9662169729	0.09171560149
673	0.9662232501	0.09168333048
674	0.9662275632	0.09166168686
675	0.9662431994	0.09163118315
676	0.966244557	0.09161517357
677	0.9662466306	0.09159728704
678	0.9662495652	0.09158338092
679	0.966260606	0.09154956197
680	0.966265157	0.09152322485
681	0.9662735705	0.09150366905
682	0.9662944401	0.09147545714
683	0.9663252639	0.0914270751
684	0.966334616	0.09139077698
685	0.9663488856	0.09135645183
686	0.9663766304	0.0912826781
687	0.9663860015	0.09125475849
688	0.9663918885	0.09123738129
689	0.966411524	0.09118633701
690	0.9664235782	0.09115719523
691	0.9664239426	0.09113412011
692	0.966426833	0.09111648293
693	0.9664350207	0.09109368085
694	0.9664487644	0.09104633921
695	0.9664511284	0.09102056182
696	0.966479187	0.09096464711
697	0.9664908262	0.09092219954
698	0.9664979941	0.09088176589
699	0.9665144911	0.09086103082
700	0.966513049	0.09084606981
701	0.966516635	0.09081485809
702	0.9665222945	0.0907876997
703	0.9665238615	0.09077476313
704	0.9665261286	0.09075486096
705	0.9665366562	0.09071954678
706	0.9665430367	0.09069279386
707	0.9665481873	0.0906608856
708	0.9665411236	0.09064778285
709	0.9665578005	0.0905803516
710	0.9665881678	0.09052255967
711	0.9665948628	0.09050491074
712	0.9666030958	0.0904613475
713	0.9665991929	0.09044240967
714	0.9666231134	0.09040176363
715	0.9666226486	0.09038844995
716	0.9666161673	0.09036997974
717	0.9666231699	0.09034767731
718	0.9666155696	0.09033406836
719	0.9666306737	0.09030896476
720	0.9666371921	0.09027789726
721	0.9666432195	0.09025792587
722	0.96664367	0.09022865207
723	0.966650406	0.0902088278
724	0.966678797	0.0901581311
725	0.9666922268	0.09012198171
726	0.9666971954	0.09009779338
727	0.9667074807	0.09006869121
728	0.9667181667	0.0900323471
729	0.9667268102	0.09000832163
730	0.96672595	0.08998795267
731	0.9667312979	0.08997572218
732	0.9667355883	0.08995547737
733	0.9667404896	0.0899403258
734	0.9667543254	0.08991615901
735	0.9667684423	0.08988403759
736	0.9667825357	0.08983310616
737	0.9667962185	0.08980628186
738	0.9668143214	0.08974372259
739	0.9668315203	0.08972484324
740	0.9668418758	0.08969165822
741	0.9668583269	0.08965016784
742	0.9668627631	0.08959551015
743	0.9668932226	0.08953727627
744	0.966896013	0.08952067921
745	0.9669108036	0.08946163577
746	0.9669198115	0.08943914179
747	0.9669308063	0.08940413275
748	0.9669418454	0.08939267231
749	0.9669436814	0.08936549894
750	0.9669508275	0.08934924631
751	0.9669585922	0.08932376916
752	0.9669610689	0.08930289996
753	0.9669867591	0.08925766294
754	0.9669840516	0.0892462698
755	0.9670020086	0.08920856973
756	0.9670135488	0.08918732126
757	0.9670184713	0.08916772587
758	0.967024912	0.08914536989
759	0.9670416905	0.08911480253
760	0.967042043	0.08908630307
761	0.9670423195	0.08907036963
762	0.9670570161	0.08905218063
763	0.9670730553	0.08901459695
764	0.9670719566	0.08899757069
765	0.9670900897	0.08895371068
766	0.9670949596	0.08893034363
767	0.9671080489	0.08890494167
768	0.9671064966	0.08888275281
769	0.9671132268	0.08883021026
770	0.9671065691	0.08881965717
771	0.9671179294	0.08880111765
772	0.9671146688	0.08877571535
773	0.9671317993	0.08874565806
774	0.967142529	0.08872400367
775	0.9671618213	0.08869785276
776	0.9671618164	0.08868210461
777	0.9671601227	0.08866723224
778	0.9671613252	0.08864363127
779	0.9671689108	0.08862354142
780	0.9671742795	0.08860381757
781	0.9671822004	0.08854611349
782	0.9671925408	0.08853396992
783	0.967194597	0.08851632959
784	0.967201815	0.08849471714
785	0.9672095668	0.08846803292
786	0.9672073857	0.08845339131
787	0.9672248792	0.08839694193
788	0.967240715	0.08834439196
789	0.9672430776	0.08832249711
790	0.9672521378	0.08831214475
791	0.9672742989	0.08827248093
792	0.967278538	0.08825318233
793	0.967286245	0.08823386136
794	0.967288902	0.08821554655
795	0.9673032256	0.08816920091
796	0.9673117433	0.08814572634
797	0.967315319	0.08813099955
798	0.9673215055	0.08811158947
799	0.9673251303	0.08809781633
800	0.9673249237	0.08808573984
801	0.9673261518	0.0880704436
802	0.9673414671	0.0880275199
803	0.9673391982	0.08801050411
804	0.9673555909	0.08799039236
805	0.9673604795	0.08797671693
806	0.967358847	0.08795442829
807	0.9673633718	0.08794145501
808	0.9673801053	0.08789872605
809	0.9673876985	0.08787390435
810	0.9673754493	0.08785543598
811	0.9673904505	0.08782166598
812	0.9674037733	0.08779707193
813	0.9674103508	0.08778089011
814	0.9674361701	0.08774299133
815	0.9674382871	0.08772498552
816	0.9674408058	0.08770894427
817	0.9674521615	0.08767498799
818	0.9674513838	0.08765653552
819	0.9674701638	0.08761635745
820	0.9674812046	0.08760094807
821	0.9674858699	0.08758124024
822	0.9674937186	0.08754981238
823	0.9675033259	0.08752569544
824	0.9675040306	0.08751505335
825	0.9675069784	0.08749762795
826	0.9675104418	0.08744642077
827	0.9675237497	0.0874219003
828	0.9675245807	0.08740204918
829	0.9675352242	0.08736315504
830	0.9675353877	0.0873308329
831	0.9675460149	0.08731348078
832	0.9675560492	0.08728469769
833	0.9675635956	0.08725938677
834	0.9675673434	0.08724110813
835	0.9675678861	0.08722182712
836	0.9675710775	0.08719241585
837	0.9675849891	0.0871699204
838	0.967586358	0.08716106153
839	0.9675874761	0.08714891146
840	0.9675906906	0.08713098259
841	0.967609641	0.08709442978
842	0.9676159538	0.08708226945
843	0.967626261	0.08706234466
844	0.967636779	0.08704071339
845	0.9676366496	0.08703114319
846	0.9676473454	0.08702034411
847	0.967652097	0.08700345433
848	0.967662072	0.08697006426
849	0.9676590272	0.08695500396
850	0.9676671868	0.0869298291
851	0.9676779882	0.08688492352
852	0.9676765238	0.0868680174
853	0.9676879425	0.086853065
854	0.9676905955	0.08684045391
855	0.9676925091	0.08682807744
856	0.9677063761	0.08679557016
857	0.9677044776	0.08678690645
858	0.9677123276	0.08677215941
859	0.9677163077	0.08676185278
860	0.9677433561	0.08672599131
861	0.967750982	0.08668774988
862	0.9677560264	0.08667804382
863	0.9677583274	0.08665777037
864	0.9677682981	0.08661958432
865	0.9677629282	0.0866006241
866	0.967768386	0.0865745993
867	0.9677670155	0.08655161665
868	0.967775988	0.08653703562
869	0.9677781156	0.08650643832
870	0.9677867789	0.08648950298
871	0.967790023	0.08646645919
872	0.9677977867	0.0864546686
873	0.9678052261	0.08641549587
874	0.9678110587	0.08640704762
875	0.9678205888	0.08637867555
876	0.9678229484	0.08635158879
877	0.9678280882	0.08634228344
878	0.9678199883	0.08632943799
879	0.9678239654	0.08631318269
880	0.9678359951	0.08628689339
881	0.9678413916	0.08625707119
