iter	Accuracy	MultiClass
101	0.9585762819	0.1554925289
102	0.9586640775	0.1541675488
103	0.9587340284	0.1528626332
104	0.9588227686	0.1516417891
105	0.9589079032	0.1504195365
106	0.9589304015	0.1492575189
107	0.9590099224	0.1480346971
108	0.9591001279	0.1469805791
109	0.9591891986	0.1458977768
110	0.959236607	0.1448759209
111	0.959307103	0.1437775632
112	0.9593693062	0.1427919008
113	0.9594419648	0.1417583666
114	0.9595550061	0.1407861701
115	0.9596052049	0.1398174022
116	0.9596470402	0.1389138565
117	0.959708786	0.1379681353
118	0.9598027707	0.1371611071
119	0.9598562614	0.1362769304
120	0.9599070918	0.1354228079
121	0.9599721666	0.1346360053
122	0.9600590477	0.1339074424
123	0.9601198899	0.1331239669
124	0.9601775482	0.1323994306
125	0.9602348225	0.1316679992
126	0.9602933602	0.130945531
127	0.9603371788	0.1302345262
128	0.9603998981	0.1295452976
129	0.9604473119	0.1288873859
130	0.9605454079	0.1282696311
131	0.9605748763	0.127644302
132	0.9606115738	0.1268869406
133	0.9607134023	0.126335362
134	0.9608324248	0.1257296667
135	0.9608453932	0.1249803487
136	0.9608723126	0.1242384387
137	0.9609509096	0.1236974125
138	0.9610360549	0.1231633225
139	0.9610532079	0.1225236602
140	0.9611159611	0.1219204916
141	0.9612056778	0.1214556112
142	0.9612585304	0.1208685241
143	0.9613358412	0.1203991649
144	0.9614108725	0.1199609772
145	0.9614563117	0.1193871338
146	0.9615238177	0.1189287031
147	0.9616065824	0.1184953845
148	0.9616498433	0.117959777
149	0.9616792151	0.1175315031
150	0.9617887773	0.1171045513
151	0.9618838683	0.1166823111
152	0.9619153461	0.1161549921
153	0.9619379704	0.1156580517
154	0.9619845875	0.1152397544
155	0.96207054	0.1148391385
156	0.9621154659	0.1143700582
157	0.9621979845	0.1140059956
158	0.9622436351	0.1136456904
159	0.9622637835	0.11320568
160	0.9623032181	0.1127852027
161	0.9623234344	0.1123669786
162	0.9624036937	0.1120433261
163	0.9624787721	0.1117388156
164	0.9625174282	0.1114129276
165	0.9625752517	0.1111076859
166	0.9626183956	0.1108003155
167	0.9626496195	0.1105402917
168	0.9626829735	0.110181681
169	0.9627023559	0.1098164558
170	0.9627821816	0.1095242645
171	0.9628252346	0.1092512287
172	0.9628803142	0.1089799825
173	0.9629234308	0.1087382379
174	0.9629976995	0.1084699549
175	0.9630201832	0.1081366949
176	0.9630838843	0.1078762535
177	0.963134053	0.1076341086
178	0.9631673476	0.1073853599
179	0.9631952969	0.1070621361
180	0.9632784013	0.1068063393
181	0.9633102988	0.1066052412
182	0.9633216246	0.1063157044
183	0.9633921193	0.1060648017
184	0.9634136279	0.105843752
185	0.9634512112	0.1055546587
186	0.9634938688	0.1053442831
187	0.9635681486	0.1051460956
188	0.9636336627	0.1049622562
189	0.9637044486	0.1047467732
190	0.9637283286	0.1045559947
191	0.9637604826	0.1042808844
192	0.9638187773	0.1040908693
193	0.963831309	0.1038639227
194	0.9638596495	0.1036214766
195	0.9639109253	0.1034318
196	0.9639622133	0.1032052581
197	0.9640034622	0.1029941368
198	0.9640518774	0.102811263
199	0.9641020721	0.1026545581
200	0.9641572088	0.1024801813
201	0.9641883259	0.1022738167
202	0.9642353991	0.1021088888
203	0.9642557586	0.1019522465
204	0.9643076984	0.1018058743
205	0.9643481885	0.1015953875
206	0.9643636205	0.1014011017
207	0.9643889583	0.1012553504
208	0.9644507977	0.1010746133
209	0.9644837012	0.1009055192
210	0.9645315536	0.1007067421
211	0.9645798436	0.1005343822
212	0.9646042906	0.1004044297
213	0.9646510769	0.1002515626
214	0.9646805946	0.1001083412
215	0.9647090169	0.09994592603
216	0.9647612763	0.09981311574
217	0.9648105372	0.09967861998
218	0.964864666	0.09953216181
219	0.9648986877	0.09940256731
220	0.9649381921	0.09922549476
221	0.9649646627	0.09907584317
222	0.9650154354	0.09895426566
223	0.9650543867	0.0988303882
224	0.9651017715	0.09869372425
225	0.9651601996	0.09856699638
226	0.9651749703	0.09835698796
227	0.9652025711	0.09824492375
228	0.9652489953	0.09810357977
229	0.9652580865	0.09797386047
230	0.965293111	0.09781225185
231	0.9653416777	0.09768347643
232	0.965359813	0.09757667791
233	0.9653774713	0.09741340304
234	0.9654038272	0.09731021098
235	0.9654405115	0.09718982982
236	0.9654786423	0.09705074966
237	0.9654945964	0.09694626742
238	0.9655088632	0.09682268083
239	0.9655531702	0.09670306235
240	0.9655762803	0.09655869838
241	0.9656209068	0.09644522738
242	0.9656549506	0.09632025857
243	0.9656843216	0.09622855581
244	0.9657214995	0.09608732101
245	0.9657557631	0.09599568941
246	0.9657770685	0.09582701829
247	0.9657927583	0.09575209607
248	0.9658187913	0.09565604464
249	0.9658594219	0.09555648356
250	0.965884664	0.09547372485
251	0.9659114364	0.09537022422
252	0.9659482807	0.09522679431
253	0.96597024	0.09510930788
254	0.9660024632	0.0950072495
255	0.966041531	0.09492147521
256	0.966069937	0.09484045145
257	0.9660958545	0.0947553988
258	0.9661178052	0.09466902846
259	0.9661418804	0.09457016541
260	0.9661669424	0.09447766557
261	0.9661917684	0.09439865915
262	0.9662287533	0.0943103779
263	0.9662465839	0.09422624947
264	0.9662668902	0.0941475937
265	0.9662986369	0.0940737848
266	0.9663005522	0.09400827332
267	0.9663335134	0.09387585542
268	0.9663720801	0.09375282041
269	0.9663937475	0.09360336021
270	0.9664115058	0.0935296346
271	0.9664491875	0.09344067151
272	0.9664572141	0.09331789246
273	0.9664770311	0.09325673207
274	0.9665046302	0.09317599133
275	0.9665356644	0.09309879596
276	0.9665575077	0.0929963936
277	0.9665873559	0.09293152045
278	0.9666117774	0.0928522848
279	0.9666315066	0.09277167427
280	0.9666523389	0.09266877456
281	0.9666754473	0.09259595343
282	0.9666967705	0.09248245553
283	0.9667190513	0.09239947593
284	0.9667479413	0.09227179763
285	0.9667684614	0.09221556339
286	0.9668073151	0.09212767427
287	0.966819191	0.09204377834
288	0.9668629476	0.09193710884
289	0.9668804723	0.09185941765
290	0.9669165425	0.0917980578
291	0.9669278432	0.09171752369
292	0.9669410395	0.09164463425
293	0.9669609005	0.09156006465
294	0.9670019947	0.09148243113
295	0.9670322607	0.09139445382
296	0.9670502327	0.09133230117
297	0.9670835421	0.09126953324
298	0.9670926592	0.09116421567
299	0.9671166704	0.09108419319
300	0.9671430512	0.09102867628
301	0.9671490561	0.09096673892
302	0.9671737022	0.09088629082
303	0.9671928696	0.09083314428
304	0.9672241964	0.09076874436
305	0.9672353587	0.09069928476
306	0.9672531858	0.09062410342
307	0.9672886661	0.09055001815
308	0.9673064044	0.09049248073
309	0.9673343047	0.09043689585
310	0.9673350648	0.09038074249
311	0.9673567403	0.09028215657
312	0.9673880546	0.0901974871
313	0.9674097832	0.09012677749
314	0.9674366847	0.09005850857
315	0.9674542568	0.08999639528
316	0.967480091	0.08995139426
317	0.9675001936	0.08987552363
318	0.9675044812	0.08978791092
319	0.9675238995	0.0897249458
320	0.9675376086	0.08963660741
321	0.9675564667	0.08958983345
322	0.9675878377	0.08952932094
323	0.9676002496	0.08947828624
324	0.9676272563	0.08940540969
325	0.9676468797	0.08933416184
326	0.9676632859	0.08927704345
327	0.9676801783	0.08922355104
328	0.9677054821	0.08915718
329	0.9677267977	0.08909776699
330	0.9677548069	0.08902798062
331	0.967769768	0.08897839157
332	0.9677796652	0.08891822639
333	0.9678029553	0.0888739215
334	0.9678185587	0.08881586577
335	0.9678451571	0.08876235737
336	0.9678476355	0.08869365933
337	0.9678589703	0.08864478997
338	0.9678832731	0.08857292131
339	0.96790838	0.08852052048
340	0.9679391024	0.08845744669
341	0.9679639284	0.08841332189
342	0.9679818167	0.08834358978
343	0.9680072205	0.08830144605
344	0.9680251594	0.08825275976
345	0.9680395725	0.0881619104
346	0.9680407627	0.08811973321
347	0.9680523128	0.08805398573
348	0.9680641819	0.08800838588
349	0.9680906206	0.08794201438
350	0.9681121389	0.08789202214
351	0.968125029	0.08785233888
352	0.9681472112	0.08779802879
353	0.9681672735	0.0877519393
354	0.9681783725	0.08768857623
355	0.9682082267	0.0876334546
356	0.968223426	0.08755634746
357	0.9682511808	0.08751383242
358	0.9682666741	0.08746755731
359	0.9682858379	0.0874218225
360	0.9683047614	0.08735870254
361	0.9683253562	0.087317233
362	0.9683399397	0.08728136033
363	0.9683491602	0.08723847198
364	0.9683616551	0.08719787917
365	0.9683822093	0.08715541207
366	0.9684071629	0.08709001134
367	0.9684139533	0.08700187089
368	0.9684340304	0.08695734329
369	0.9684445347	0.08688584929
370	0.9684499895	0.08685165397
371	0.9684562772	0.08681219342
372	0.9684808372	0.08675731497
373	0.9684977739	0.08668667028
374	0.9684988103	0.0866174748
375	0.9685204664	0.08657814882
376	0.9685314091	0.08652334589
377	0.9685438932	0.08649482031
378	0.9685558812	0.08645657662
379	0.9685758949	0.08641190879
380	0.968588268	0.08638248599
381	0.9685958348	0.08631774913
382	0.9686146927	0.08626290726
383	0.9686284671	0.08621650142
384	0.96864163	0.08616917233
385	0.968656419	0.08612724085
386	0.9686623032	0.08607808881
387	0.968676363	0.08604574942
388	0.9686922459	0.08600853193
389	0.9687028301	0.08597779727
390	0.9687127911	0.08592455773
391	0.9687232962	0.0858832758
392	0.9687403289	0.08585906528
393	0.9687521429	0.08582715074
394	0.9687606115	0.08578809897
395	0.9687676837	0.08573406472
396	0.9687887624	0.08565845031
397	0.9687951453	0.08560285298
398	0.968801765	0.08557201713
399	0.9688211926	0.08553926002
400	0.9688459938	0.08550572543
401	0.9688609351	0.08544692602
402	0.9688736253	0.08539866564
403	0.9688840991	0.08536774907
404	0.9688949332	0.08531679024
405	0.9689010141	0.08525960779
406	0.9689157392	0.0852084859
407	0.9689410959	0.08517259579
408	0.9689417377	0.08513892619
409	0.9689544198	0.08510869853
410	0.9689599686	0.08508080695
411	0.9689649774	0.0850007066
412	0.9689731738	0.08496408433
413	0.9689892309	0.08492399622
414	0.968997151	0.0848992827
415	0.9690050562	0.08486595042
416	0.9690161997	0.08480981811
417	0.9690304164	0.08473022626
418	0.9690378058	0.08470300116
419	0.9690492524	0.08467539934
420	0.9690553046	0.08464586099
421	0.9690685471	0.08461512252
422	0.9690786397	0.08457914694
423	0.9690956405	0.08454437527
424	0.9691033104	0.08450281957
425	0.9691053457	0.08446786801
426	0.9691060564	0.08444382249
427	0.9691114532	0.08440817792
428	0.9691174522	0.08436776388
429	0.9691244339	0.08433457245
430	0.9691414865	0.0842996638
431	0.9691640599	0.08426083441
432	0.9691687211	0.08422667403
433	0.9691887447	0.08417672252
434	0.9691995253	0.08415060581
435	0.9692171387	0.08407757002
436	0.9692325176	0.08402770024
437	0.9692490351	0.08399145587
438	0.9692584849	0.08395625728
439	0.9692739171	0.08392702746
440	0.9692706078	0.08390723433
441	0.9692895382	0.08386176569
442	0.9692910663	0.08382283377
443	0.9693109613	0.0837924582
444	0.9693202844	0.08374454738
445	0.9693439192	0.08370834194
446	0.969345166	0.08364736119
447	0.9693693245	0.08360702063
448	0.969392897	0.08357241662
449	0.9693981921	0.08355140278
450	0.9694106051	0.08350882893
451	0.9694121884	0.08347710218
452	0.9694368042	0.08343644917
453	0.9694485705	0.08339775869
454	0.9694598524	0.08336317403
455	0.969465088	0.08333802906
456	0.9694725822	0.08329592329
457	0.9694834668	0.08327816135
458	0.9694909601	0.08323527934
459	0.9695069841	0.08319307338
460	0.9695169171	0.08317551955
461	0.9695280725	0.08315003692
462	0.9695394577	0.08311919959
463	0.9695533945	0.08309253399
464	0.9695579763	0.08306658632
465	0.9695775346	0.08303974732
466	0.9695838623	0.08301779244
467	0.9695928142	0.08298761993
468	0.9695986884	0.08295861462
469	0.9696105164	0.08293132324
470	0.9696092286	0.08290170103
471	0.9696171321	0.08286023314
472	0.9696206781	0.0828427451
473	0.9696196091	0.08279145142
474	0.9696313817	0.08276801809
475	0.9696387977	0.08274342311
476	0.9696438852	0.08271516949
477	0.9696559729	0.08266627331
478	0.9696621131	0.08263936244
479	0.9696678879	0.08259053169
480	0.9696749189	0.08257419871
481	0.9696875387	0.08254170921
482	0.9697025897	0.08251515502
483	0.9697174015	0.08249429907
484	0.9697210306	0.08247213172
485	0.9697290355	0.08245528496
486	0.9697290891	0.08243338359
487	0.9697329396	0.08239243063
488	0.9697464155	0.08236526412
489	0.9697584023	0.08233701284
490	0.969765116	0.08231720497
491	0.9697726146	0.082292521
492	0.9697743263	0.08227158441
493	0.9697840017	0.08223080898
494	0.9698030685	0.08220008594
495	0.9698110313	0.0821780374
496	0.9698199201	0.08215549198
497	0.9698289805	0.08211723527
498	0.9698435365	0.08208907524
499	0.9698608017	0.08205612839
500	0.9698634519	0.08200116932
501	0.9698667615	0.0819610399
502	0.9698783329	0.08191768065
503	0.9698974699	0.08189254206
504	0.9699022937	0.0818706916
505	0.9699136275	0.08183325922
506	0.9699181682	0.08180731328
507	0.9699220224	0.08177896838
508	0.969921959	0.08174768286
509	0.9699246034	0.08171746419
510	0.969932681	0.08169310686
511	0.9699380916	0.08166627037
512	0.969948517	0.08162733776
513	0.9699566909	0.08160812772
514	0.9699677749	0.08157861935
515	0.9699693851	0.08156203916
516	0.969975775	0.08154052316
517	0.9699835705	0.08151009191
518	0.9699990519	0.08147124088
519	0.970005225	0.08145179025
520	0.9700152131	0.08142685478
521	0.9700246791	0.08139916731
522	0.9700320357	0.08138015532
523	0.9700378787	0.08136241524
524	0.9700379509	0.08132276935
525	0.9700389387	0.0813030224
526	0.9700418779	0.08128068352
527	0.970054244	0.0812220037
528	0.9700626882	0.08119177771
529	0.970076023	0.08115933251
530	0.9700884575	0.08112541867
531	0.9700974523	0.08109647887
532	0.9701070984	0.08107193633
533	0.9701262881	0.0810423071
534	0.9701321128	0.08101492401
535	0.9701393005	0.08099192731
536	0.9701406525	0.08096245071
537	0.9701559349	0.08094020612
538	0.9701590557	0.08092361389
539	0.9701657677	0.08090886089
540	0.9701682399	0.08089428311
541	0.9701810987	0.08086383731
542	0.9701871549	0.08084708896
543	0.9702009286	0.08082874734
544	0.9701908482	0.08081239295
545	0.9701942499	0.08078940692
546	0.970194852	0.08077493605
547	0.9702212923	0.08073814595
548	0.970237411	0.08070349934
549	0.9702347776	0.080664556
550	0.9702430784	0.08063596283
551	0.9702520509	0.08060818257
552	0.9702636597	0.08058571384
553	0.9702687703	0.08056090468
554	0.9702768519	0.08054522058
555	0.9702879477	0.08052909931
556	0.9702900471	0.08050672931
557	0.9703037932	0.08045492984
558	0.9703108956	0.08043989949
559	0.970314568	0.08042477618
560	0.9703209061	0.08041107185
561	0.9703290374	0.08039326926
562	0.9703276979	0.0803781218
563	0.9703313787	0.08034795335
564	0.9703384001	0.08031713251
565	0.9703496543	0.08029603242
566	0.9703597286	0.08026744038
567	0.9703624635	0.08025050719
568	0.9703655279	0.08019906336
569	0.9703725163	0.08018437174
570	0.9703887061	0.08015092883
571	0.970390123	0.08013286453
572	0.9703933402	0.08011120474
573	0.9703994985	0.0800931476
574	0.9704071752	0.08007150189
575	0.9704076045	0.08002525364
576	0.9704100975	0.08000089936
577	0.9704254307	0.07998090224
578	0.9704324582	0.0799523263
579	0.9704443285	0.07993873346
580	0.9704392677	0.07991666125
581	0.9704363244	0.07988739856
582	0.9704451622	0.07985252477
583	0.9704549085	0.07983007926
584	0.9704641698	0.079807361
585	0.9704631306	0.07979365425
586	0.9704615097	0.0797815025
587	0.9704638509	0.07976650363
588	0.9704715155	0.0797476768
589	0.9704791198	0.07970248188
590	0.9704786923	0.07967545056
591	0.970479403	0.07966463775
592	0.9704851036	0.07965054183
593	0.9704979077	0.07963249136
594	0.9705113576	0.07960821795
595	0.9705178191	0.07959514444
596	0.9705172706	0.07957703812
597	0.9705340562	0.07956041812
598	0.970539264	0.07954116719
599	0.9705427272	0.0795256684
600	0.9705477083	0.07950521416
601	0.9705517181	0.07948215788
602	0.9705643404	0.07946578895
603	0.9705652191	0.07944419027
604	0.9705712524	0.07942485811
605	0.970574152	0.07939155655
606	0.9705851403	0.0793628111
607	0.9705938508	0.07934193661
608	0.9706066018	0.07931270906
609	0.9706096314	0.07929473572
610	0.9706180818	0.07928052917
611	0.9706197083	0.0792682978
612	0.9706268433	0.0792525391
613	0.9706307587	0.07923170993
614	0.9706312688	0.07920745847
615	0.9706361141	0.07919402558
616	0.9706394409	0.07916072588
617	0.9706422531	0.07913353609
618	0.9706459645	0.07911275448
619	0.9706605606	0.07909492988
620	0.9706728787	0.07906841074
621	0.9706796534	0.07904058553
622	0.9706729835	0.0790188511
623	0.9706767331	0.07900280166
624	0.9706923144	0.07898514495
625	0.9706986111	0.07896405667
626	0.9707071974	0.07894265416
627	0.9707055487	0.07893183632
628	0.9707126495	0.07891197335
629	0.9707215353	0.07889268241
630	0.9707237699	0.07886918886
631	0.970725458	0.0788538535
632	0.9707277734	0.0788430072
633	0.9707327995	0.07881599193
634	0.9707434148	0.07879494244
635	0.9707492355	0.07878177133
636	0.9707453545	0.07876567137
637	0.9707492664	0.078747873
638	0.9707445931	0.07873783388
639	0.9707574076	0.07871996798
640	0.9707572331	0.07870731029
641	0.9707595406	0.0786982353
642	0.9707544533	0.07868295002
643	0.9707594237	0.07866256705
644	0.970774099	0.07863742578
645	0.9707724936	0.0786160773
646	0.9707769964	0.07860223542
647	0.9707762615	0.07858983105
648	0.9707861011	0.07857326458
649	0.9707922333	0.07855551629
650	0.9707891626	0.07853665406
651	0.9707907592	0.07852442953
652	0.9708004636	0.07850504213
653	0.9708152234	0.0784844228
654	0.9708216746	0.07846964767
655	0.9708239219	0.07845109979
656	0.9708261108	0.07844215503
657	0.9708270578	0.07842586055
658	0.9708372872	0.07840266335
659	0.9708389092	0.0783857202
660	0.9708414243	0.07835980294
661	0.9708500196	0.07834235977
662	0.9708564837	0.07832939075
663	0.9708626822	0.07831201379
664	0.9708780274	0.07828355253
665	0.9708876657	0.07826695885
666	0.9708950961	0.07825593402
667	0.9708972014	0.07822846093
668	0.970898165	0.07821233598
669	0.9709023452	0.07819567493
670	0.9709097093	0.07816760194
671	0.9709081363	0.07814938832
672	0.9709100597	0.07812954449
673	0.9709157178	0.07811624618
674	0.9709134872	0.07810758135
675	0.9709192054	0.07808576512
676	0.9709263033	0.07807116545
677	0.9709329171	0.07805168523
678	0.9709436656	0.07803520397
679	0.9709420936	0.07799796474
680	0.9709430363	0.07797564115
681	0.97094959	0.07795868067
682	0.9709529159	0.07794452786
683	0.9709694147	0.07790918022
684	0.9709673714	0.07790056173
685	0.9709768347	0.07787943271
686	0.9709772422	0.07786287601
687	0.9709819333	0.07784330803
688	0.9709787487	0.07782482909
689	0.9709890625	0.07781369459
690	0.9709937268	0.07779887647
691	0.9709944909	0.07779016292
692	0.9709999621	0.07776963405
693	0.9709965846	0.07774772761
694	0.9710127014	0.07772656613
695	0.9710181364	0.07771683018
696	0.9710189217	0.07770167059
697	0.9710226938	0.07767233494
698	0.9710280492	0.07765969316
699	0.9710283597	0.07763465344
700	0.9710280615	0.07761571649
701	0.9710338038	0.07760590454
702	0.9710365628	0.07759340923
703	0.9710457446	0.07757625442
704	0.9710499754	0.07756800484
705	0.9710509961	0.07755718194
706	0.9710550699	0.07754104669
707	0.9710580383	0.07751865732
708	0.97106435	0.07750578458
709	0.9710664468	0.07748839815
710	0.9710677473	0.07746716244
711	0.9710718792	0.07745370991
712	0.9710731806	0.07743345841
713	0.9710850837	0.07740534209
714	0.9710912566	0.07739805027
715	0.9710932206	0.07738552925
716	0.9710958601	0.07737382763
717	0.9711062608	0.07735848879
718	0.9711172111	0.07734663667
719	0.9711236477	0.07733495279
720	0.971125835	0.07731751738
721	0.9711301195	0.0772978911
722	0.9711403911	0.07727019871
723	0.9711375535	0.07726038113
724	0.9711384941	0.07725277703
725	0.971147665	0.07723229704
726	0.9711516821	0.07721569578
727	0.9711519405	0.07720172093
728	0.9711553337	0.0771872592
729	0.9711591763	0.0771748596
730	0.9711629775	0.07716126268
731	0.9711710975	0.07714476103
732	0.9711740487	0.07713401901
733	0.9711802114	0.07712357429
734	0.9711808709	0.07711155015
735	0.9711841033	0.07708731986
736	0.9711904562	0.07707757816
737	0.9711933565	0.07706535337
738	0.9712004207	0.07705339924
739	0.9712049679	0.07703583154
740	0.9712095677	0.07702089604
741	0.9712113257	0.0769956384
742	0.9712145062	0.07697702169
743	0.9712245537	0.07696186541
744	0.9712251936	0.07694394144
745	0.971225982	0.07693502116
746	0.9712311316	0.07692391646
747	0.9712319508	0.07690364074
748	0.9712364041	0.07688427419
749	0.9712351555	0.07687132241
750	0.9712396935	0.07685125858
751	0.9712493566	0.07683949304
752	0.9712472168	0.07682440252
753	0.9712512802	0.07681203011
754	0.9712555176	0.07679714843
755	0.9712602399	0.07678175336
756	0.9712702881	0.07676443106
757	0.9712697702	0.07675346132
758	0.971270455	0.07674275417
759	0.9712733497	0.07672586349
760	0.9712767507	0.07671774953
761	0.9712779798	0.07670295284
762	0.9712793815	0.07668252366
763	0.9712830228	0.07666557958
764	0.9712897935	0.07665641893
765	0.9712918048	0.0766392563
766	0.9712930959	0.07662649049
767	0.9712972037	0.07660728084
768	0.9713017704	0.07659371301
769	0.9712998406	0.0765856874
770	0.9713036938	0.07656333431
771	0.971305353	0.07655531879
772	0.9713098251	0.07654658566
773	0.9713122888	0.07653581263
774	0.9713186079	0.07652431974
775	0.9713271518	0.07651789491
776	0.9713290831	0.07650342337
777	0.9713325625	0.07649166155
778	0.9713365705	0.07647756602
779	0.9713410946	0.0764646947
780	0.9713519249	0.07645108453
781	0.9713542407	0.07644165374
782	0.9713560301	0.07642462124
783	0.9713670118	0.0764081236
784	0.9713675166	0.07640020131
785	0.9713743213	0.07638951606
786	0.9713704169	0.07638336993
787	0.9713693073	0.07636628295
788	0.9713694694	0.07634669024
789	0.9713746757	0.07633664625
790	0.9713818079	0.07632607793
791	0.9713833912	0.07631409312
792	0.9713853147	0.07630577175
793	0.9713944915	0.07628705846
794	0.9713998221	0.07626822628
795	0.9714018724	0.07625208616
796	0.9714113669	0.07623723209
797	0.9714099619	0.07622735796
798	0.9714135911	0.07621641396
799	0.9714110071	0.07620874451
800	0.9714151525	0.07619711192
801	0.9714173148	0.07618272407
802	0.9714200283	0.07617252867
803	0.9714232379	0.07615336408
804	0.9714336025	0.07614276545
805	0.971438282	0.07613286024
806	0.9714336294	0.07612372705
807	0.9714371083	0.07611014836
808	0.9714370555	0.07609654845
809	0.9714429082	0.07607994565
810	0.9714409918	0.07605867057
811	0.9714492433	0.07604310533
812	0.9714471895	0.07603148606
813	0.9714497538	0.07602142676
814	0.9714515212	0.07600977557
815	0.97145948	0.07598736891
816	0.971465634	0.07597861583
817	0.9714652615	0.07597142549
818	0.9714688045	0.07596251957
819	0.9714693576	0.07595099463
820	0.9714743504	0.0759372137
821	0.9714771885	0.07591780697
822	0.9714800688	0.07591062532
823	0.9714841121	0.07589556219
824	0.9714836107	0.0758866906
825	0.9714927869	0.07587183108
826	0.9714975924	0.07585940242
827	0.9714982746	0.0758424041
828	0.9715065157	0.07582873216
829	0.9715057312	0.07581550386
830	0.9715119313	0.0758039257
831	0.9715128899	0.0757936046
832	0.9715112353	0.07578493254
833	0.9715093906	0.07577431319
834	0.9715102279	0.0757666972
835	0.9715165675	0.07575713043
836	0.9715221735	0.07574135349
837	0.9715206849	0.07573112988
838	0.9715209778	0.0757242844
839	0.9715275113	0.07571574727
840	0.9715346308	0.07569949814
841	0.9715348184	0.07568868138
842	0.9715384249	0.07567347409
843	0.971543504	0.0756555674
844	0.9715422221	0.07564582433
845	0.9715480099	0.07563610803
846	0.9715513522	0.0756218785
847	0.971556148	0.07561383705
848	0.9715551734	0.07560082469
849	0.9715570288	0.07559533235
850	0.9715615257	0.07558729556
851	0.9715588051	0.07556913426
852	0.9715559631	0.07556080432
853	0.9715630234	0.07554803788
854	0.9715686953	0.07554200432
855	0.9715723258	0.07551846699
856	0.9715711587	0.07550624545
857	0.9715726027	0.0754862617
858	0.9715757873	0.07547908913
859	0.9715843117	0.07546701342
860	0.9715854884	0.07545065719
861	0.9715923645	0.07543592882
862	0.971592706	0.07541999204
863	0.9715991572	0.07540934014
864	0.9715996729	0.0754055461
865	0.971599904	0.07539719417
866	0.9716028776	0.07538653966
867	0.97161037	0.07537215052
868	0.971615927	0.07535683801
869	0.9716110052	0.07534492366
870	0.9716127547	0.0753326757
871	0.9716131335	0.07532286114
872	0.9716164742	0.07530937719
873	0.9716229879	0.0752999925
874	0.9716269911	0.07529021446
875	0.9716259955	0.07527232094
876	0.9716265334	0.07525981745
877	0.9716276817	0.07524767592
878	0.971633283	0.07523890898
