iter	Accuracy	MultiClass
71	0.8967215625	0.3815505379
72	0.8969228125	0.3782103274
73	0.8969046875	0.3749588649
74	0.896884375	0.3717937571
75	0.897136875	0.3688087477
76	0.89718125	0.3658648674
77	0.897398125	0.3631568893
78	0.89759875	0.3602848059
79	0.897648125	0.3576974341
80	0.8977484375	0.3550559342
81	0.8979446875	0.3524668604
82	0.8979859375	0.3499036953
83	0.8981015625	0.3474831727
84	0.8980625	0.3451616102
85	0.8982128125	0.3429098539
86	0.898285625	0.3408348841
87	0.8984565625	0.3387369732
88	0.89852	0.3363638669
89	0.89850625	0.3340911952
90	0.8986396875	0.3322828837
91	0.8987378125	0.3303584071
92	0.8989409375	0.3284382642
93	0.8990425	0.326459393
94	0.8990696875	0.3245933792
95	0.8991221875	0.3229498256
96	0.899214375	0.321300689
97	0.899269375	0.3195897924
98	0.8996065625	0.3179261339
99	0.8996225	0.3162810742
100	0.899755	0.3144879387
101	0.8998446875	0.3129330464
102	0.89998375	0.3113407271
103	0.90002375	0.3099469827
104	0.90011625	0.3084474293
105	0.9002784375	0.3071417906
106	0.90030625	0.3057277668
107	0.900355625	0.3039082894
108	0.9003534375	0.3026948079
109	0.9003721875	0.3011547508
110	0.90040375	0.2998431733
111	0.900449375	0.2982452356
112	0.90048125	0.2969092829
113	0.9005578125	0.2956015063
114	0.9005975	0.2943384004
115	0.9006846875	0.2931357689
116	0.9008340625	0.2920672695
117	0.9008828125	0.2908406406
118	0.9009290625	0.2896933332
119	0.9009584375	0.2885025286
120	0.9011340625	0.2875398476
121	0.9011840625	0.2866356028
122	0.9013090625	0.2857499047
123	0.9013853125	0.2849562712
124	0.9015353125	0.2839421084
125	0.9015890625	0.2830511531
126	0.9016259375	0.2822533101
127	0.901733125	0.2813589479
128	0.90177125	0.2805042357
129	0.9018728125	0.279663561
130	0.901980625	0.2790053536
131	0.90197625	0.2781569735
132	0.9020234375	0.2773649029
133	0.9020790625	0.2764604971
134	0.9021778125	0.2756237877
135	0.902358125	0.2748709503
136	0.902516875	0.27419941
137	0.9026271875	0.2734571746
138	0.9026875	0.2726183935
139	0.90294875	0.272003027
140	0.9029815625	0.271380608
141	0.9030496875	0.270624135
142	0.9031303125	0.2700310982
143	0.9031840625	0.2692528002
144	0.9032103125	0.2685879509
145	0.9032471875	0.2679332115
146	0.903374375	0.2672555798
147	0.90343375	0.2667476249
148	0.90354625	0.2661196864
149	0.9035809375	0.2655134928
150	0.90362625	0.2649476551
151	0.903815625	0.2643248084
152	0.90388875	0.2637221087
153	0.9040475	0.2631081853
154	0.9041178125	0.2625448952
155	0.9041615625	0.2619802774
156	0.9042784375	0.2614356744
157	0.904321875	0.2608957349
158	0.9044090625	0.2605024772
159	0.904511875	0.2600693993
160	0.904530625	0.2595795093
161	0.904608125	0.2590546166
162	0.9046575	0.2585614529
163	0.904745625	0.2576926004
164	0.904714375	0.2572326181
165	0.9047325	0.2567578147
166	0.904890625	0.2563769453
167	0.9049875	0.2558809298
168	0.9049471875	0.2553613475
169	0.9051228125	0.2550398413
170	0.9050953125	0.2546246155
171	0.9051965625	0.2540732946
172	0.9052696875	0.2534830162
173	0.905258125	0.2531026743
174	0.905325625	0.2524489185
175	0.90536	0.2519475677
176	0.905468125	0.2515096255
177	0.9055721875	0.2511570457
178	0.9056071875	0.2505856143
179	0.9057053125	0.2503146369
180	0.9057234375	0.2499959197
181	0.905789375	0.2495881727
182	0.9058240625	0.2491729421
183	0.905841875	0.2487662073
184	0.905944375	0.2484548673
185	0.9060284375	0.2480915907
186	0.9060821875	0.2475720347
187	0.9060921875	0.2472798178
188	0.90620375	0.2470599543
189	0.906229375	0.2467010032
190	0.9063	0.246287733
191	0.9063465625	0.2458707128
192	0.9064465625	0.2456398349
193	0.90647375	0.2452936226
194	0.9065896875	0.2447775581
195	0.90658625	0.2443298735
196	0.9066915625	0.2439416273
197	0.9068240625	0.2436675253
198	0.9068396875	0.2433169341
199	0.9068815625	0.2430051594
200	0.9069525	0.2426364863
201	0.9069421875	0.2423549347
202	0.9070840625	0.2421051669
203	0.9070915625	0.2417098697
204	0.907101875	0.2414456339
205	0.9071253125	0.2410185951
206	0.907235625	0.2408263545
207	0.9072896875	0.2404712016
208	0.90736125	0.2401301649
209	0.907485	0.2398977362
210	0.9075759375	0.2395556703
211	0.9076971875	0.2392611351
212	0.9077071875	0.2389543757
213	0.9077459375	0.2386621784
214	0.9078621875	0.2384383606
215	0.907911875	0.2382703959
216	0.90800125	0.2380065236
217	0.908085	0.2378049227
218	0.908140625	0.2374252696
219	0.908178125	0.2371317065
220	0.9082028125	0.2368800461
221	0.9082253125	0.2365991544
222	0.9082459375	0.236215628
223	0.9082790625	0.2358721204
224	0.908265625	0.2355069432
225	0.9083259375	0.2352501849
226	0.9083859375	0.2350316866
227	0.908416875	0.2347678324
228	0.908505	0.2344503304
229	0.9085409375	0.2341562271
230	0.9085940625	0.2338768423
231	0.9086809375	0.2335944766
232	0.9087821875	0.2334122746
233	0.9088090625	0.2331043746
234	0.9088346875	0.2329127153
235	0.9089315625	0.2327210316
236	0.908969375	0.2324825498
237	0.9090209375	0.232223706
238	0.9090534375	0.2319634965
239	0.9090846875	0.2317148838
240	0.9091678125	0.2315424158
241	0.9091690625	0.2312725116
242	0.9092153125	0.2310723118
243	0.9092665625	0.2309580295
244	0.909339375	0.2307346852
245	0.9094621875	0.2305776374
246	0.9095334375	0.2303819236
247	0.9095525	0.2301178722
248	0.909589375	0.2298796238
249	0.9096375	0.2296098878
250	0.9097278125	0.229361394
251	0.9097921875	0.2291259308
252	0.90983875	0.2288891969
253	0.9098265625	0.2287759662
254	0.9098721875	0.2285309652
255	0.9099684375	0.2283863122
256	0.9100271875	0.2281749757
257	0.9101090625	0.2280278097
258	0.91016	0.2278295889
259	0.9101778125	0.2275740643
260	0.91018375	0.2274233588
261	0.9102825	0.2272277128
262	0.910309375	0.2270003559
263	0.9103190625	0.2267775777
264	0.91034125	0.2266210186
265	0.9104015625	0.2264554379
266	0.9104221875	0.2261928853
267	0.910483125	0.226051076
268	0.9105715625	0.2258973409
269	0.9106078125	0.2256503381
270	0.9106165625	0.2254553254
271	0.9106609375	0.2252217335
272	0.9107015625	0.2250166506
273	0.910736875	0.2247558738
274	0.91074375	0.2245380051
275	0.9108196875	0.2244022377
276	0.91087	0.2242175191
277	0.910884375	0.2240709814
278	0.910950625	0.2238455165
279	0.9109590625	0.2237400237
280	0.910994375	0.2235364565
281	0.911086875	0.2233186476
282	0.911129375	0.2231668024
283	0.91115625	0.2229318933
284	0.911183125	0.2227469099
285	0.911260625	0.2226247009
286	0.9112884375	0.2224202742
287	0.911359375	0.2222965046
288	0.9114190625	0.2221447818
289	0.9114353125	0.2219712518
290	0.9115221875	0.2218062151
291	0.9116515625	0.2215661279
292	0.91171125	0.221380193
293	0.911761875	0.221298027
294	0.911753125	0.2211135802
295	0.9118525	0.2209405818
296	0.9119590625	0.2207495475
297	0.91199625	0.2205784763
298	0.9120515625	0.2204601284
299	0.9120690625	0.2202910484
300	0.9120859375	0.2201623383
301	0.912105	0.2199940231
302	0.9121221875	0.2198484686
303	0.9121909375	0.219738077
304	0.9122609375	0.2196356963
305	0.9122890625	0.2194410121
306	0.9124984375	0.2192224079
307	0.91250875	0.219098146
308	0.91256125	0.218967455
309	0.912621875	0.2187882989
310	0.91272125	0.2186462526
311	0.9127884375	0.2185516239
312	0.91284625	0.2184007103
313	0.912869375	0.2182378514
314	0.912900625	0.2180709351
315	0.913105625	0.2178649225
316	0.9131190625	0.21773506
317	0.913168125	0.2175917247
318	0.9132015625	0.2174143852
319	0.9133246875	0.2172985667
320	0.91336	0.2171960831
321	0.91349875	0.2170107981
322	0.9134940625	0.2168632293
323	0.9135909375	0.2167545816
324	0.913633125	0.216588972
325	0.9136721875	0.2164649711
326	0.91371875	0.2162859405
327	0.913731875	0.2161346633
328	0.913869375	0.2160154412
329	0.9139225	0.2159098696
330	0.9139828125	0.2157672762
331	0.913999375	0.2156409275
332	0.914033125	0.2155268804
333	0.914039375	0.2154161623
334	0.9141121875	0.2152536568
335	0.9141228125	0.2151202424
336	0.914221875	0.2149492674
337	0.914305	0.2147115656
338	0.9143490625	0.2145606979
339	0.9144059375	0.2144400045
340	0.914448125	0.2142890956
341	0.9144890625	0.2141826855
342	0.914674375	0.2140320772
343	0.9148709375	0.2138397659
344	0.914875	0.2137481989
345	0.91487875	0.2136209116
346	0.914943125	0.213524086
347	0.915093125	0.2134259211
348	0.915158125	0.213317414
349	0.9152021875	0.213185719
350	0.9152765625	0.2130970224
351	0.9153334375	0.2129937656
352	0.91536	0.2128447648
353	0.915414375	0.2127506667
354	0.915513125	0.2125832415
355	0.91552125	0.2124702119
356	0.9155109375	0.2123700116
357	0.91561875	0.2121884026
358	0.91572625	0.2120460562
359	0.915743125	0.2119349322
360	0.915745	0.2118173953
361	0.9157790625	0.2116749422
362	0.9157828125	0.2116076159
363	0.9158246875	0.2115268456
364	0.9158953125	0.2114382564
365	0.91590625	0.2113380947
366	0.9159765625	0.2111997489
367	0.9160278125	0.2110503006
368	0.91603	0.210986052
369	0.9160609375	0.2109011485
370	0.91611375	0.2108060525
371	0.91618375	0.21066088
372	0.9162896875	0.2105396168
373	0.9163078125	0.210425211
374	0.916376875	0.2102991749
375	0.916380625	0.2102199705
376	0.916418125	0.2100815448
377	0.9164521875	0.2099506855
378	0.91655125	0.2098638008
379	0.916585625	0.2097334964
380	0.9165909375	0.2096261471
381	0.9166525	0.2095261862
382	0.9166546875	0.2094270928
383	0.916686875	0.209350763
384	0.916716875	0.2092567965
385	0.9167446875	0.2091323833
386	0.9167740625	0.2090448683
387	0.916789375	0.2089620659
388	0.91682625	0.2088846613
389	0.9168721875	0.2088077389
390	0.9169025	0.2086814977
391	0.9169425	0.2085699003
392	0.916984375	0.2084613581
393	0.9170015625	0.2083711554
394	0.9169965625	0.2083009401
395	0.9169915625	0.2082111608
396	0.91705125	0.2080822735
397	0.917103125	0.2079611985
398	0.91714	0.2078575871
399	0.917145	0.2077821897
400	0.91719875	0.2077032464
401	0.9172034375	0.2076384257
402	0.9172415625	0.2075482181
403	0.91726375	0.2074552169
404	0.9173028125	0.2073816575
405	0.9173390625	0.2073050481
406	0.9174140625	0.2071263293
407	0.9174378125	0.2070175029
408	0.9174928125	0.2069034543
409	0.917520625	0.2068467478
410	0.9175578125	0.2067745612
411	0.9175684375	0.2066853555
412	0.91762875	0.2066102369
413	0.9176284375	0.2065392373
414	0.9176740625	0.2064418578
415	0.9177225	0.2063573519
416	0.917760625	0.206259134
417	0.9177640625	0.2062095553
418	0.9177871875	0.2061063737
419	0.9177884375	0.2060234941
420	0.9178134375	0.2059538183
421	0.917860625	0.2058345543
